#TAP_Pax3_MB_peaks Enhancers
#Created from DYSE_OUT_1906232345_1/ROSE_OUTPUT/TAP_Pax3_MB_peaks/TAP_Pax3_MB_peaks_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by myobH3K27ac.bam
#Using cutoff of 129.1811 for Super-Enhancers
#Created on Jun 24 2019 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	myobH3K27ac.bam	Input_MB.bam	enhancerRank	isSuper
1_TAP_Pax3_MB_peak_593_lociStitched	chr19	47442117	47442217	1	101	228.43	20.56	15	1
1_TAP_Pax3_MB_peak_596_lociStitched	chr19	53800733	53800838	1	106	218.4735	23.1525	16	1
1_TAP_Pax3_MB_peak_482_lociStitched	chr16	91764946	91765065	1	120	178.4167	14.9107	17	1
1_TAP_Pax3_MB_peak_811_lociStitched	chr4	155114156	155114247	1	92	164.164	6.7704	18	1
1_TAP_Pax3_MB_peak_361_lociStitched	chr14	48246400	48246528	1	129	173.5808	34.2656	19	1
1_TAP_Pax3_MB_peak_1094_lociStitched	chr9	35372411	35372518	1	108	144.3965	15.2154	20	0
1_TAP_Pax3_MB_peak_191_lociStitched	chr11	51823584	51823700	1	117	138.8288	17.2376	21	0
1_TAP_Pax3_MB_peak_934_lociStitched	chr7	26779886	26780016	1	131	472.459	355.407	22	0
1_TAP_Pax3_MB_peak_397_lociStitched	chr14	121059330	121059424	1	95	136.3658	24.6374	23	0
1_TAP_Pax3_MB_peak_542_lociStitched	chr18	42975869	42976079	1	211	1211.931	1102.143	24	0
1_TAP_Pax3_MB_peak_29_lociStitched	chr1	53846619	53846744	1	126	126.1375	31.125	25	0
1_TAP_Pax3_MB_peak_443_lociStitched	chr16	10975034	10975205	1	172	1240.5708	1145.9223	26	0
1_TAP_Pax3_MB_peak_660_lociStitched	chr2	110192787	110192880	1	94	111.1722	16.74	27	0
1_TAP_Pax3_MB_peak_804_lociStitched	chr4	139218686	139218777	1	92	105.9422	12.8219	28	0
1_TAP_Pax3_MB_peak_399_lociStitched	chr14	121591372	121591485	1	114	103.2255	18.5885	29	0
1_TAP_Pax3_MB_peak_184_lociStitched	chr11	30268572	30268682	1	111	96.899	13.926	30	0
1_TAP_Pax3_MB_peak_898_lociStitched	chr6	60687175	60687325	1	151	617.97	541.35	31	0
1_TAP_Pax3_MB_peak_724_lociStitched	chr3	122364630	122364744	1	115	88.3842	23.7348	32	0
1_TAP_Pax3_MB_peak_377_lociStitched	chr14	76781207	76781336	1	130	81.6312	17.8536	33	0
1_TAP_Pax3_MB_peak_1099_lociStitched	chr9	43947747	43947850	1	104	63.8394	9.991	34	0
1_TAP_Pax3_MB_peak_789_lociStitched	chr4	89516197	89516289	1	93	69.8096	16.1552	35	0
1_TAP_Pax3_MB_peak_1112_lociStitched	chr9	75425077	75425201	1	125	68.5968	17.8808	36	0
1_TAP_Pax3_MB_peak_139_lociStitched	chr10	91158487	91158612	1	126	71.7875	27.9375	37	0
1_TAP_Pax3_MB_peak_46_lociStitched	chr1	78532534	78532641	1	108	59.8558	16.0714	38	0
1_TAP_Pax3_MB_peak_993_lociStitched	chr8	45724485	45724597	1	113	65.5648	28.5936	39	0
1_TAP_Pax3_MB_peak_487_lociStitched	chr17	5817276	5817384	1	109	57.1968	20.4444	40	0
1_TAP_Pax3_MB_peak_1009_lociStitched	chr8	72145704	72145798	1	95	45.8626	10.3588	41	0
1_TAP_Pax3_MB_peak_989_lociStitched	chr8	35567320	35567461	1	142	49.0539	14.2551	42	0
1_TAP_Pax3_MB_peak_398_lociStitched	chr14	121112208	121112337	1	130	47.1624	17.673	43	0
1_TAP_Pax3_MB_peak_797_lociStitched	chr4	113532743	113532838	1	96	54.625	25.365	44	0
1_TAP_Pax3_MB_peak_802_lociStitched	chr4	126707291	126707420	1	130	36.6489	7.5852	45	0
1_TAP_Pax3_MB_peak_555_lociStitched	chr18	57818937	57819050	1	114	50.4093	22.6904	46	0
1_TAP_Pax3_MB_peak_994_lociStitched	chr8	47948948	47949076	1	129	35.3664	8.3584	47	0
1_TAP_Pax3_MB_peak_391_lociStitched	chr14	116938376	116938480	1	105	39.9256	13.364	48	0
1_TAP_Pax3_MB_peak_435_lociStitched	chr15	80533448	80533573	1	126	47.1	23.45	49	0
1_TAP_Pax3_MB_peak_1122_lociStitched	chr9	106383394	106383504	1	111	29.436	6.028	50	0
1_TAP_Pax3_MB_peak_608_lociStitched	chr2	13370118	13370209	1	92	35.6811	12.4943	51	0
1_TAP_Pax3_MB_peak_423_lociStitched	chr15	53259271	53259382	1	112	44.4777	21.9114	52	0
1_TAP_Pax3_MB_peak_182_lociStitched	chr11	20896683	20896774	1	92	45.0723	22.8865	53	0
1_TAP_Pax3_MB_peak_376_lociStitched	chr14	76282062	76282204	1	143	30.317	8.7046	54	0
1_TAP_Pax3_MB_peak_150_lociStitched	chr10	107628279	107628401	1	123	40.8822	19.642	55	0
1_TAP_Pax3_MB_peak_447_lociStitched	chr16	23546125	23546229	1	105	33.28	12.3656	56	0
1_TAP_Pax3_MB_peak_411_lociStitched	chr15	13244551	13244667	1	117	37.9436	17.1216	57	0
1_TAP_Pax3_MB_peak_395_lociStitched	chr14	120355597	120355697	1	101	31.84	11.53	58	0
1_TAP_Pax3_MB_peak_729_lociStitched	chr3	131705924	131706080	1	157	43.1964	23.166	59	0
1_TAP_Pax3_MB_peak_290_lociStitched	chr13	34143443	34143543	1	101	34.04	14.58	60	0
3_TAP_Pax3_MB_peak_799_lociStitched	chr4	117189925	117210945	3	683	1839.25	1820.332	61	0
1_TAP_Pax3_MB_peak_372_lociStitched	chr14	68041204	68041335	1	132	31.0994	12.4712	62	0
1_TAP_Pax3_MB_peak_62_lociStitched	chr1	144307207	144307311	1	105	27.0608	9.4328	63	0
1_TAP_Pax3_MB_peak_162_lociStitched	chr10	122522811	122522953	1	143	42.7278	26.3978	64	0
1_TAP_Pax3_MB_peak_949_lociStitched	chr7	89626265	89626366	1	102	31.8958	15.6752	65	0
1_TAP_Pax3_MB_peak_100_lociStitched	chr10	12931602	12931744	1	143	33.9238	17.8068	66	0
1_TAP_Pax3_MB_peak_511_lociStitched	chr17	71774581	71774672	1	92	23.5508	7.6076	67	0
1_TAP_Pax3_MB_peak_253_lociStitched	chr12	54198440	54198534	1	95	34.4134	19.2794	68	0
1_TAP_Pax3_MB_peak_207_lociStitched	chr11	77885346	77885451	1	106	18.5745	3.5805	69	0
1_TAP_Pax3_MB_peak_97_lociStitched	chr10	3975510	3975606	1	97	33.7344	18.8736	70	0
1_TAP_Pax3_MB_peak_552_lociStitched	chr18	57267156	57267270	1	115	47.6178	33.4704	71	0
1_TAP_Pax3_MB_peak_687_lociStitched	chr2	166558152	166558296	1	145	21.8016	8.6976	72	0
1_TAP_Pax3_MB_peak_41_lociStitched	chr1	69375644	69375741	1	98	25.22	12.4451	73	0
1_TAP_Pax3_MB_peak_1019_lociStitched	chr8	87182954	87183093	1	140	39.5316	27.2023	74	0
1_TAP_Pax3_MB_peak_195_lociStitched	chr11	59655489	59655586	1	98	36.7533	24.4343	75	0
1_TAP_Pax3_MB_peak_557_lociStitched	chr18	60495605	60495717	1	113	20.552	8.5456	76	0
1_TAP_Pax3_MB_peak_850_lociStitched	chr5	92492961	92493102	1	142	32.571	20.7693	77	0
1_TAP_Pax3_MB_peak_453_lociStitched	chr16	32937202	32937316	1	115	22.0818	11.4114	78	0
1_TAP_Pax3_MB_peak_430_lociStitched	chr15	63227055	63227153	1	99	14.308	3.724	79	0
1_TAP_Pax3_MB_peak_1022_lociStitched	chr8	91632567	91632658	1	92	19.5104	9.0545	80	0
1_TAP_Pax3_MB_peak_890_lociStitched	chr6	43478940	43479033	1	94	28.3278	17.9025	81	0
1_TAP_Pax3_MB_peak_720_lociStitched	chr3	109369193	109369284	1	92	23.751	13.5681	82	0
1_TAP_Pax3_MB_peak_210_lociStitched	chr11	83817197	83817288	1	92	16.0615	5.9059	83	0
1_TAP_Pax3_MB_peak_858_lociStitched	chr5	103750001	103750109	1	109	15.8868	6.0696	84	0
1_TAP_Pax3_MB_peak_875_lociStitched	chr5	140753504	140753623	1	120	24.1689	15.232	85	0
1_TAP_Pax3_MB_peak_1016_lociStitched	chr8	83676378	83676485	1	108	21.5177	12.7865	86	0
1_TAP_Pax3_MB_peak_938_lociStitched	chr7	51754453	51754559	1	107	22.419	14.098	87	0
1_TAP_Pax3_MB_peak_907_lociStitched	chr6	86570353	86570464	1	112	14.8407	7.0485	88	0
1_TAP_Pax3_MB_peak_274_lociStitched	chr12	102727040	102727141	1	102	17.9578	10.6959	89	0
1_TAP_Pax3_MB_peak_640_lociStitched	chr2	73572741	73572858	1	118	25.9857	18.8604	90	0
1_TAP_Pax3_MB_peak_803_lociStitched	chr4	133431644	133431750	1	107	19.6842	12.773	91	0
1_TAP_Pax3_MB_peak_201_lociStitched	chr11	67008138	67008247	1	110	11.5322	4.8941	92	0
1_TAP_Pax3_MB_peak_155_lociStitched	chr10	116411072	116411187	1	116	24.5755	18.009	93	0
1_TAP_Pax3_MB_peak_519_lociStitched	chr17	86414786	86414919	1	134	15.9201	9.6292	94	0
1_TAP_Pax3_MB_peak_181_lociStitched	chr11	20712445	20712551	1	107	6.2222	0	95	0
1_TAP_Pax3_MB_peak_965_lociStitched	chr7	127659306	127659414	1	109	13.3704	7.3764	96	0
1_TAP_Pax3_MB_peak_371_lociStitched	chr14	67917503	67917646	1	144	35.2352	29.5867	97	0
1_TAP_Pax3_MB_peak_718_lociStitched	chr3	101423350	101423475	1	126	26.1875	20.925	98	0
1_TAP_Pax3_MB_peak_648_lociStitched	chr2	91411490	91411589	1	100	17.9586	13.1472	99	0
1_TAP_Pax3_MB_peak_427_lociStitched	chr15	59503822	59503913	1	92	20.3567	15.6065	100	0
1_TAP_Pax3_MB_peak_933_lociStitched	chr7	16500111	16500219	1	109	10.2384	5.6268	101	0
1_TAP_Pax3_MB_peak_702_lociStitched	chr3	55775427	55775545	1	119	9.3338	5.0032	102	0
1_TAP_Pax3_MB_peak_603_lociStitched	chr2	3236598	3236707	1	110	14.7913	10.5076	103	0
1_TAP_Pax3_MB_peak_573_lociStitched	chr19	7083456	7083560	1	105	10.8888	6.7288	104	0
1_TAP_Pax3_MB_peak_602_lociStitched	chr2	3184641	3184752	1	112	15.2403	11.5218	105	0
1_TAP_Pax3_MB_peak_70_lociStitched	chr1	162792785	162792903	1	119	27.6828	24.5086	106	0
1_TAP_Pax3_MB_peak_89_lociStitched	chr1	189873268	189873359	1	92	10.8017	7.7896	107	0
1_TAP_Pax3_MB_peak_943_lociStitched	chr7	74372099	74372219	1	121	13.116	10.176	108	0
1_TAP_Pax3_MB_peak_265_lociStitched	chr12	82166554	82166653	1	100	11.5038	8.7912	109	0
1_TAP_Pax3_MB_peak_514_lociStitched	chr17	78326140	78326257	1	118	16.7076	14.0751	110	0
1_TAP_Pax3_MB_peak_273_lociStitched	chr12	102183406	102183514	1	109	11.0592	8.5104	111	0
1_TAP_Pax3_MB_peak_855_lociStitched	chr5	97178269	97178378	1	110	12.2952	9.7882	112	0
1_TAP_Pax3_MB_peak_672_lociStitched	chr2	142608909	142609010	1	102	9.2718	6.8377	113	0
1_TAP_Pax3_MB_peak_696_lociStitched	chr3	27958540	27958643	1	104	11.4536	9.0434	114	0
1_TAP_Pax3_MB_peak_229_lociStitched	chr12	13077869	13077970	1	102	8.484	6.262	115	0
1_TAP_Pax3_MB_peak_349_lociStitched	chr14	27069537	27069690	1	154	39.3057	37.2708	116	0
1_TAP_Pax3_MB_peak_670_lociStitched	chr2	140100820	140100926	1	107	16.6844	14.681	117	0
1_TAP_Pax3_MB_peak_520_lociStitched	chr17	88095573	88095682	1	110	17.1021	15.151	118	0
1_TAP_Pax3_MB_peak_228_lociStitched	chr12	13056407	13056498	1	92	6.7613	4.8412	119	0
1_TAP_Pax3_MB_peak_866_lociStitched	chr5	114993566	114993723	1	158	15.857	14.2713	120	0
1_TAP_Pax3_MB_peak_538_lociStitched	chr18	35312875	35312994	1	120	16.0888	14.756	121	0
1_TAP_Pax3_MB_peak_1026_lociStitched	chr8	107198103	107198211	1	109	23.9436	22.8528	122	0
1_TAP_Pax3_MB_peak_320_lociStitched	chr13	112164358	112164464	1	107	6.784	5.7452	123	0
1_TAP_Pax3_MB_peak_760_lociStitched	chr4	33638370	33638497	1	128	7.6073	6.5913	124	0
1_TAP_Pax3_MB_peak_135_lociStitched	chr10	76721423	76721514	1	92	14.7056	13.7046	125	0
1_TAP_Pax3_MB_peak_84_lociStitched	chr1	184171216	184171324	1	109	14.8392	13.8564	126	0
1_TAP_Pax3_MB_peak_686_lociStitched	chr2	166400353	166400444	1	92	12.3305	11.3568	127	0
1_TAP_Pax3_MB_peak_309_lociStitched	chr13	94490840	94490936	1	97	6.8736	5.9328	128	0
1_TAP_Pax3_MB_peak_912_lociStitched	chr6	94815071	94815237	1	167	15.272	14.3756	129	0
1_TAP_Pax3_MB_peak_705_lociStitched	chr3	59288970	59289077	1	108	16.1142	15.2582	130	0
1_TAP_Pax3_MB_peak_126_lociStitched	chr10	62418941	62419083	1	143	22.0242	21.1722	131	0
1_TAP_Pax3_MB_peak_311_lociStitched	chr13	103753001	103753096	1	96	5.32	4.5315	132	0
1_TAP_Pax3_MB_peak_728_lociStitched	chr3	130814286	130814377	1	92	13.0039	12.2395	133	0
1_TAP_Pax3_MB_peak_742_lociStitched	chr3	149313875	149313987	1	113	6.272	5.544	134	0
1_TAP_Pax3_MB_peak_414_lociStitched	chr15	32278774	32278918	1	145	31.8096	31.176	135	0
1_TAP_Pax3_MB_peak_221_lociStitched	chr11	117094954	117095048	1	95	10.0392	9.5598	136	0
1_TAP_Pax3_MB_peak_125_lociStitched	chr10	59995983	59996082	1	100	7.6329	7.2171	137	0
1_TAP_Pax3_MB_peak_510_lociStitched	chr17	71049623	71049733	1	111	10.857	10.505	138	0
2_TAP_Pax3_MB_peak_226_lociStitched	chr12	10399914	10400320	2	281	24.157	23.9946	139	0
1_TAP_Pax3_MB_peak_987_lociStitched	chr8	35295526	35295617	1	92	0	7.3619	140	0
1_TAP_Pax3_MB_peak_715_lociStitched	chr3	99865723	99865814	1	92	0.2821	7.9807	141	0
1_TAP_Pax3_MB_peak_9_lociStitched	chr1	24517554	24517645	1	92	0	5.6238	142	0
1_TAP_Pax3_MB_peak_1086_lociStitched	chr9	15819512	15819603	1	92	0	4.5409	143	0
1_TAP_Pax3_MB_peak_992_lociStitched	chr8	45529005	45529096	1	92	6.4792	29.4385	144	0
1_TAP_Pax3_MB_peak_194_lociStitched	chr11	57249704	57249795	1	92	6.9524	15.7521	145	0
1_TAP_Pax3_MB_peak_651_lociStitched	chr2	97140842	97140933	1	92	0	13.5135	146	0
1_TAP_Pax3_MB_peak_948_lociStitched	chr7	89551043	89551134	1	92	0	10.9382	147	0
1_TAP_Pax3_MB_peak_761_lociStitched	chr4	35689072	35689163	1	92	0	3.8948	148	0
1_TAP_Pax3_MB_peak_991_lociStitched	chr8	44093312	44093403	1	92	0	16.2526	149	0
1_TAP_Pax3_MB_peak_1020_lociStitched	chr8	89299839	89299930	1	92	1.3559	9.9645	150	0
1_TAP_Pax3_MB_peak_472_lociStitched	chr16	62507892	62507983	1	92	0	6.7158	151	0
1_TAP_Pax3_MB_peak_1021_lociStitched	chr8	91509698	91509789	1	92	1.8655	5.9878	152	0
1_TAP_Pax3_MB_peak_48_lociStitched	chr1	79213419	79213510	1	92	0	12.558	153	0
1_TAP_Pax3_MB_peak_261_lociStitched	chr12	74790762	74790853	1	92	0	9.5823	154	0
1_TAP_Pax3_MB_peak_668_lociStitched	chr2	135914343	135914434	1	92	6.188	6.2699	155	0
1_TAP_Pax3_MB_peak_883_lociStitched	chr6	34018222	34018313	1	92	0	7.7077	156	0
1_TAP_Pax3_MB_peak_401_lociStitched	chr14	122278738	122278829	1	92	0	5.0778	157	0
1_TAP_Pax3_MB_peak_143_lociStitched	chr10	98629447	98629538	1	92	0.7917	6.7249	158	0
1_TAP_Pax3_MB_peak_680_lociStitched	chr2	152536511	152536602	1	92	1.6653	10.7016	159	0
1_TAP_Pax3_MB_peak_244_lociStitched	chr12	40096573	40096664	1	92	0	6.3882	160	0
1_TAP_Pax3_MB_peak_1100_lociStitched	chr9	49814331	49814422	1	92	13.2314	20.0109	161	0
1_TAP_Pax3_MB_peak_824_lociStitched	chr5	32606010	32606101	1	92	0	10.9837	162	0
1_TAP_Pax3_MB_peak_794_lociStitched	chr4	99530545	99530636	1	92	0	11.0201	163	0
1_TAP_Pax3_MB_peak_463_lociStitched	chr16	48078640	48078731	1	92	0	3.1941	164	0
1_TAP_Pax3_MB_peak_957_lociStitched	chr7	95231496	95231587	1	92	0	5.1506	165	0
1_TAP_Pax3_MB_peak_123_lociStitched	chr10	56598264	56598355	1	92	5.0869	16.1798	166	0
1_TAP_Pax3_MB_peak_225_lociStitched	chr12	5551859	5551950	1	92	0	0.4004	167	0
1_TAP_Pax3_MB_peak_698_lociStitched	chr3	50338544	50338635	1	92	0	11.1293	168	0
1_TAP_Pax3_MB_peak_415_lociStitched	chr15	32520940	32521031	1	92	0	8.0626	169	0
1_TAP_Pax3_MB_peak_884_lociStitched	chr6	34154432	34154523	1	92	0	4.7138	170	0
1_TAP_Pax3_MB_peak_903_lociStitched	chr6	80619606	80619697	1	92	0	9.009	171	0
1_TAP_Pax3_MB_peak_927_lociStitched	chr6	146214631	146214722	1	92	0	9.9827	172	0
1_TAP_Pax3_MB_peak_633_lociStitched	chr2	65040093	65040184	1	92	5.1415	12.9493	173	0
1_TAP_Pax3_MB_peak_444_lociStitched	chr16	13644712	13644803	1	92	0	10.7198	174	0
1_TAP_Pax3_MB_peak_537_lociStitched	chr18	34781893	34781984	1	92	0	14.5327	175	0
1_TAP_Pax3_MB_peak_128_lociStitched	chr10	64361155	64361246	1	92	0	4.4317	176	0
1_TAP_Pax3_MB_peak_999_lociStitched	chr8	49822953	49823044	1	92	0	20.4568	177	0
1_TAP_Pax3_MB_peak_190_lociStitched	chr11	45843873	45843964	1	92	0	9.8371	178	0
1_TAP_Pax3_MB_peak_450_lociStitched	chr16	26097730	26097821	1	92	4.2952	4.5318	179	0
1_TAP_Pax3_MB_peak_517_lociStitched	chr17	82900634	82900725	1	92	8.2264	9.9827	180	0
1_TAP_Pax3_MB_peak_494_lociStitched	chr17	13654680	13654771	1	92	184.8301	192.0282	181	0
1_TAP_Pax3_MB_peak_562_lociStitched	chr18	72072822	72072913	1	92	0	5.4873	182	0
1_TAP_Pax3_MB_peak_362_lociStitched	chr14	49134194	49134285	1	92	0	6.1698	183	0
1_TAP_Pax3_MB_peak_744_lociStitched	chr3	158081088	158081179	1	92	0	4.4681	184	0
1_TAP_Pax3_MB_peak_727_lociStitched	chr3	130036323	130036414	1	92	1.0738	14.4417	185	0
1_TAP_Pax3_MB_peak_971_lociStitched	chr8	6551136	6551227	1	92	0	8.5631	186	0
1_TAP_Pax3_MB_peak_234_lociStitched	chr12	17397329	17397420	1	92	0	7.9443	187	0
1_TAP_Pax3_MB_peak_622_lociStitched	chr2	44299850	44299941	1	92	0	10.3922	188	0
1_TAP_Pax3_MB_peak_465_lociStitched	chr16	50286151	50286242	1	92	0	7.5621	189	0
1_TAP_Pax3_MB_peak_213_lociStitched	chr11	87810448	87810539	1	92	0	7.4256	190	0
1_TAP_Pax3_MB_peak_50_lociStitched	chr1	81925690	81925781	1	92	0	18.7096	191	0
1_TAP_Pax3_MB_peak_236_lociStitched	chr12	25793932	25794023	1	92	2.093	9.5095	192	0
1_TAP_Pax3_MB_peak_486_lociStitched	chr17	4673352	4673443	1	92	0	1.8291	193	0
1_TAP_Pax3_MB_peak_1119_lociStitched	chr9	95825403	95825494	1	92	0.9009	11.9665	194	0
1_TAP_Pax3_MB_peak_469_lociStitched	chr16	51878385	51878476	1	92	0	7.8533	195	0
1_TAP_Pax3_MB_peak_280_lociStitched	chr13	5592552	5592643	1	92	0	14.5418	196	0
1_TAP_Pax3_MB_peak_1101_lociStitched	chr9	52768210	52768301	1	92	8.1991	17.0443	197	0
1_TAP_Pax3_MB_peak_1111_lociStitched	chr9	75179446	75179537	1	92	0	17.0989	198	0
1_TAP_Pax3_MB_peak_212_lociStitched	chr11	87705012	87705103	1	92	7.6349	14.651	199	0
1_TAP_Pax3_MB_peak_404_lociStitched	chr15	3463542	3463633	1	92	0	23.4234	200	0
1_TAP_Pax3_MB_peak_666_lociStitched	chr2	122682656	122682747	1	92	0	10.7289	201	0
1_TAP_Pax3_MB_peak_970_lociStitched	chr8	4068554	4068645	1	92	6.4155	14.6874	202	0
1_TAP_Pax3_MB_peak_470_lociStitched	chr16	53263893	53263984	1	92	0	3.3215	203	0
1_TAP_Pax3_MB_peak_839_lociStitched	chr5	63609224	63609315	1	92	0	6.1698	204	0
1_TAP_Pax3_MB_peak_407_lociStitched	chr15	7538015	7538106	1	92	5.369	12.3396	205	0
1_TAP_Pax3_MB_peak_426_lociStitched	chr15	56617320	56617411	1	92	1.8928	28.0371	206	0
1_TAP_Pax3_MB_peak_134_lociStitched	chr10	75337029	75337120	1	92	3.2487	11.9301	207	0
1_TAP_Pax3_MB_peak_329_lociStitched	chr13	119609665	119609756	1	92	42.6335	82.264	208	0
1_TAP_Pax3_MB_peak_287_lociStitched	chr13	24657214	24657305	1	92	7.2709	12.0939	209	0
1_TAP_Pax3_MB_peak_111_lociStitched	chr10	27902260	27902351	1	92	0	12.2031	210	0
1_TAP_Pax3_MB_peak_642_lociStitched	chr2	78004516	78004607	1	92	2.2022	6.5065	211	0
1_TAP_Pax3_MB_peak_363_lociStitched	chr14	49226016	49226107	1	92	0.2275	8.3902	212	0
1_TAP_Pax3_MB_peak_489_lociStitched	chr17	9221471	9221562	1	92	0	7.0343	213	0
1_TAP_Pax3_MB_peak_187_lociStitched	chr11	41988276	41988367	1	92	0	4.2861	214	0
1_TAP_Pax3_MB_peak_106_lociStitched	chr10	20459798	20459889	1	92	45.9186	210.1918	215	0
1_TAP_Pax3_MB_peak_473_lociStitched	chr16	65160449	65160540	1	92	0	5.2962	216	0
1_TAP_Pax3_MB_peak_641_lociStitched	chr2	75748608	75748699	1	92	2.2022	70.1701	217	0
1_TAP_Pax3_MB_peak_795_lociStitched	chr4	105945336	105945427	1	92	0	5.1961	218	0
1_TAP_Pax3_MB_peak_709_lociStitched	chr3	69481644	69481735	1	92	11.7663	12.4761	219	0
1_TAP_Pax3_MB_peak_691_lociStitched	chr3	5539497	5539588	1	92	0	7.1799	220	0
1_TAP_Pax3_MB_peak_235_lociStitched	chr12	22118612	22118703	1	92	7.6349	10.1829	221	0
1_TAP_Pax3_MB_peak_636_lociStitched	chr2	70444241	70444332	1	92	7.6349	8.4448	222	0
1_TAP_Pax3_MB_peak_567_lociStitched	chr18	74462401	74462492	1	92	0.0546	9.9554	223	0
1_TAP_Pax3_MB_peak_109_lociStitched	chr10	23312573	23312664	1	92	0	16.7895	224	0
1_TAP_Pax3_MB_peak_240_lociStitched	chr12	38985899	38985990	1	92	0	10.9746	225	0
1_TAP_Pax3_MB_peak_477_lociStitched	chr16	75794251	75794342	1	92	7.3801	9.5368	226	0
1_TAP_Pax3_MB_peak_146_lociStitched	chr10	105711760	105711851	1	92	0	11.5752	227	0
1_TAP_Pax3_MB_peak_1344_lociStitched	chrX	77361649	77361740	1	92	0	5.3144	228	0
1_TAP_Pax3_MB_peak_1120_lociStitched	chr9	96853129	96853220	1	92	26.1807	285.6308	229	0
1_TAP_Pax3_MB_peak_1102_lociStitched	chr9	60370039	60370130	1	92	3.276	6.7249	230	0
1_TAP_Pax3_MB_peak_133_lociStitched	chr10	74079883	74079974	1	92	0	11.2294	231	0
1_TAP_Pax3_MB_peak_615_lociStitched	chr2	22680043	22680134	1	92	0	12.7673	232	0
1_TAP_Pax3_MB_peak_566_lociStitched	chr18	74010715	74010806	1	92	0	5.2689	233	0
1_TAP_Pax3_MB_peak_560_lociStitched	chr18	69704782	69704873	1	92	0	12.8492	234	0
1_TAP_Pax3_MB_peak_856_lociStitched	chr5	97958986	97959077	1	92	0.1729	6.8341	235	0
1_TAP_Pax3_MB_peak_243_lociStitched	chr12	39939142	39939233	1	92	0	7.9898	236	0
1_TAP_Pax3_MB_peak_762_lociStitched	chr4	46367813	46367904	1	92	7.6349	13.0767	237	0
1_TAP_Pax3_MB_peak_836_lociStitched	chr5	53519332	53519423	1	92	5.0323	9.4731	238	0
1_TAP_Pax3_MB_peak_823_lociStitched	chr5	30525472	30525563	1	92	0	4.5955	239	0
1_TAP_Pax3_MB_peak_32_lociStitched	chr1	57675801	57675892	1	92	0	8.9635	240	0
1_TAP_Pax3_MB_peak_578_lociStitched	chr19	15837207	15837298	1	92	6.6976	9.5732	241	0
1_TAP_Pax3_MB_peak_164_lociStitched	chr10	123670538	123670629	1	92	0	10.6743	242	0
1_TAP_Pax3_MB_peak_544_lociStitched	chr18	46855177	46855268	1	92	0	10.5924	243	0
1_TAP_Pax3_MB_peak_1351_lociStitched	chrX	128295934	128296025	1	92	0	7.2345	244	0
1_TAP_Pax3_MB_peak_1001_lociStitched	chr8	56233978	56234069	1	92	0	11.0929	245	0
1_TAP_Pax3_MB_peak_130_lociStitched	chr10	68008320	68008411	1	92	0	18.8279	246	0
1_TAP_Pax3_MB_peak_951_lociStitched	chr7	90201075	90201166	1	92	0	8.5904	247	0
1_TAP_Pax3_MB_peak_104_lociStitched	chr10	16137176	16137267	1	92	22.3678	28.574	248	0
1_TAP_Pax3_MB_peak_358_lociStitched	chr14	44581826	44581918	1	93	0	10.1752	249	0
