#MyoD_MB_peaks Enhancers
#Created from DYSE_OUT_1906232345_1/ROSE_OUTPUT/MyoD_MB_peaks/MyoD_MB_peaks_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by myobH3K27ac.bam
#Using cutoff of 1246.5214 for Super-Enhancers
#Created on Jun 24 2019 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	myobH3K27ac.bam	Input_MB.bam	enhancerRank	isSuper
2_MyoD_MB_peak_993_lociStitched	chr15	98512809	98513333	2	387	1967.2532	123.5592	100	1
2_MyoD_MB_peak_56_lociStitched	chr1	72966431	72969679	2	408	2356.424	530.0736	101	1
2_MyoD_MB_peak_92_lociStitched	chr1	91947576	91956649	2	391	3144.7018	1399.9639	102	1
1_MyoD_MB_peak_2312_lociStitched	chr8	84981172	84981355	1	184	1768.9878	44.1762	103	1
2_MyoD_MB_peak_550_lociStitched	chr12	55466492	55467104	2	281	1702.0332	141.6168	104	1
2_MyoD_MB_peak_1451_lociStitched	chr2	92004759	92007267	2	237	1848.8976	308.2332	105	1
1_MyoD_MB_peak_269_lociStitched	chr10	80161573	80161822	1	250	1505.6034	53.6595	106	1
2_MyoD_MB_peak_1595_lociStitched	chr3	58312745	58321050	2	268	2694.9725	1244.9195	107	1
2_MyoD_MB_peak_1777_lociStitched	chr4	117317844	117318809	2	360	1551.334	118.4055	108	1
2_MyoD_MB_peak_2664_lociStitched	chrX	103509610	103519841	2	297	2468.7403	1046.6313	109	1
2_MyoD_MB_peak_1234_lociStitched	chr18	47166372	47170218	2	329	1848.7722	510.3642	110	1
2_MyoD_MB_peak_835_lociStitched	chr14	74882852	74884463	2	392	1611.9666	273.87	111	1
2_MyoD_MB_peak_1884_lociStitched	chr5	34988856	34989631	2	348	1491.1	154.07	112	1
1_MyoD_MB_peak_503_lociStitched	chr11	117317920	117318109	1	190	1326.7422	40.068	113	1
2_MyoD_MB_peak_1373_lociStitched	chr2	13410245	13413659	2	224	1765.038	488.202	114	1
1_MyoD_MB_peak_2071_lociStitched	chr6	91620505	91620707	1	203	1317.444	43.834	115	1
1_MyoD_MB_peak_590_lociStitched	chr12	86834447	86834614	1	168	1286.4511	39.9297	116	0
1_MyoD_MB_peak_2444_lociStitched	chr9	21752269	21752447	1	179	1255.7188	20.8794	117	0
1_MyoD_MB_peak_1004_lociStitched	chr15	103170026	103170270	1	245	1277.828	47.2384	118	0
2_MyoD_MB_peak_1370_lociStitched	chr2	6872512	6877372	2	351	1760.778	533.628	119	0
1_MyoD_MB_peak_2335_lociStitched	chr8	111746175	111746353	1	179	1256.68	36.045	120	0
2_MyoD_MB_peak_1367_lociStitched	chr2	6349177	6350282	2	339	1372.2995	163.6505	121	0
2_MyoD_MB_peak_330_lociStitched	chr11	5192978	5193317	2	261	1231.3836	42.2055	122	0
2_MyoD_MB_peak_646_lociStitched	chr13	28410466	28418142	2	407	2009.5768	842.0572	123	0
2_MyoD_MB_peak_2048_lociStitched	chr6	72216681	72218631	2	423	1378.845	212.94	124	0
1_MyoD_MB_peak_2317_lociStitched	chr8	88316679	88316866	1	188	1202.7092	47.1614	125	0
1_MyoD_MB_peak_1986_lociStitched	chr5	149031528	149031775	1	248	1183.871	41.99	126	0
2_MyoD_MB_peak_494_lociStitched	chr11	115686065	115697974	2	305	2548.526	1414.7892	127	0
1_MyoD_MB_peak_1343_lociStitched	chr19	53711053	53711444	1	392	1195.5998	72.1786	128	0
2_MyoD_MB_peak_1779_lociStitched	chr4	118016414	118016802	2	318	1186.31	68.2104	129	0
2_MyoD_MB_peak_2505_lociStitched	chr9	67584966	67586738	2	342	1346.5428	238.1568	130	0
1_MyoD_MB_peak_2535_lociStitched	chr9	103073056	103073190	1	135	1081.2996	24.5622	131	0
2_MyoD_MB_peak_861_lociStitched	chr14	118563646	118566600	2	317	1511.5618	455.5068	132	0
2_MyoD_MB_peak_1791_lociStitched	chr4	123226068	123228605	2	485	1408.5424	407.6959	133	0
2_MyoD_MB_peak_1453_lociStitched	chr2	92947931	92948571	2	572	1114.56	120.128	134	0
2_MyoD_MB_peak_968_lociStitched	chr15	81294468	81295204	2	345	1141.9776	155.1488	135	0
2_MyoD_MB_peak_28_lociStitched	chr1	40835629	40840831	2	308	1744.2306	784.9818	136	0
1_MyoD_MB_peak_1278_lociStitched	chr19	3923713	3923949	1	237	1006.9176	51.3772	137	0
1_MyoD_MB_peak_1642_lociStitched	chr3	104541656	104541913	1	258	990.9406	36.0057	138	0
1_MyoD_MB_peak_2042_lociStitched	chr6	54369894	54370161	1	268	969.9843	53.5068	139	0
1_MyoD_MB_peak_1040_lociStitched	chr16	30499477	30499682	1	206	957.1245	41.533	140	0
2_MyoD_MB_peak_738_lociStitched	chr13	110907683	110913946	2	247	1768.6712	853.6469	141	0
2_MyoD_MB_peak_296_lociStitched	chr10	95465722	95472368	2	422	1825.6562	914.4896	142	0
2_MyoD_MB_peak_208_lociStitched	chr10	12821143	12821586	2	264	987.1812	92.8528	143	0
2_MyoD_MB_peak_1349_lociStitched	chr19	55720415	55720930	2	379	1007.2885	113.5575	144	0
1_MyoD_MB_peak_1203_lociStitched	chr17	84112439	84112741	1	303	944.7466	51.038	145	0
2_MyoD_MB_peak_1326_lociStitched	chr19	46223185	46225738	2	260	1267.0539	383.2053	146	0
1_MyoD_MB_peak_910_lociStitched	chr15	38470908	38471112	1	205	878.1996	19.7472	147	0
1_MyoD_MB_peak_1814_lociStitched	chr4	135191355	135191466	1	112	886.2018	27.7722	148	0
2_MyoD_MB_peak_678_lociStitched	chr13	50051216	50059293	2	296	1676.7852	838.3926	149	0
2_MyoD_MB_peak_821_lociStitched	chr14	67882302	67885009	2	286	1150.475	320.5088	150	0
1_MyoD_MB_peak_580_lociStitched	chr12	84790971	84791168	1	198	879.5853	52.4217	151	0
1_MyoD_MB_peak_1773_lociStitched	chr4	106977262	106977580	1	319	879.6198	53.0742	152	0
1_MyoD_MB_peak_1171_lociStitched	chr17	51583406	51583587	1	182	867.0624	50.7343	153	0
1_MyoD_MB_peak_1284_lociStitched	chr19	5810629	5810768	1	140	831.0671	15.3456	154	0
1_MyoD_MB_peak_1386_lociStitched	chr2	27802673	27802813	1	141	809.046	23.87	155	0
1_MyoD_MB_peak_99_lociStitched	chr1	92787303	92787590	1	288	825.0389	43.7388	156	0
1_MyoD_MB_peak_2547_lociStitched	chr9	119478347	119478717	1	371	839.123	57.942	157	0
1_MyoD_MB_peak_244_lociStitched	chr10	61277963	61278201	1	239	833.952	63.6888	158	0
1_MyoD_MB_peak_1647_lociStitched	chr3	107829742	107830031	1	290	818.9104	54.6788	159	0
2_MyoD_MB_peak_379_lociStitched	chr11	62996791	62997933	2	226	971.1568	213.6682	160	0
1_MyoD_MB_peak_2161_lociStitched	chr7	63816658	63816759	1	102	759.419	9.7364	161	0
1_MyoD_MB_peak_498_lociStitched	chr11	116825242	116825563	1	322	774.9582	30.3666	162	0
1_MyoD_MB_peak_1795_lociStitched	chr4	125176924	125177103	1	180	761.824	22.6256	163	0
1_MyoD_MB_peak_2072_lociStitched	chr6	91643504	91643661	1	158	763.0985	24.9002	164	0
1_MyoD_MB_peak_985_lociStitched	chr15	88843588	88843748	1	161	750.256	21.616	165	0
2_MyoD_MB_peak_1672_lociStitched	chr3	126829885	126831701	2	280	1066.3552	344.3136	166	0
1_MyoD_MB_peak_132_lociStitched	chr1	135698397	135698591	1	195	736.9672	20.5252	167	0
1_MyoD_MB_peak_480_lociStitched	chr11	106658156	106658288	1	133	748.6248	33.0132	168	0
1_MyoD_MB_peak_975_lociStitched	chr15	83469521	83469765	1	245	780.3852	66.612	169	0
1_MyoD_MB_peak_1449_lociStitched	chr2	91299107	91299370	1	264	742.5016	38.135	170	0
1_MyoD_MB_peak_1782_lociStitched	chr4	118364002	118364367	1	366	752.2285	65.116	171	0
1_MyoD_MB_peak_188_lociStitched	chr1	184707899	184708153	1	255	728.2942	41.4528	172	0
3_MyoD_MB_peak_1018_lociStitched	chr16	13992615	14004444	3	386	1842.9582	1156.8762	173	0
1_MyoD_MB_peak_333_lociStitched	chr11	6481598	6481997	1	400	728.3346	43.3314	174	0
2_MyoD_MB_peak_356_lociStitched	chr11	43919547	43927376	2	466	1804.5845	1128.9418	175	0
1_MyoD_MB_peak_419_lociStitched	chr11	80489271	80489466	1	196	683.241	26.052	176	0
1_MyoD_MB_peak_313_lociStitched	chr10	127604708	127604849	1	142	678.6189	26.0004	177	0
2_MyoD_MB_peak_1076_lociStitched	chr16	92903833	92904273	2	338	717.464	75.284	178	0
1_MyoD_MB_peak_932_lociStitched	chr15	59158767	59158985	1	219	712.3804	71.1334	179	0
1_MyoD_MB_peak_1771_lociStitched	chr4	102511558	102511671	1	114	654.6655	17.9218	180	0
1_MyoD_MB_peak_1178_lociStitched	chr17	65666540	65666755	1	216	685.463	48.7835	181	0
1_MyoD_MB_peak_2483_lociStitched	chr9	57948613	57948793	1	181	681.642	51.93	182	0
1_MyoD_MB_peak_362_lociStitched	chr11	52648157	52648330	1	174	670.548	42.9905	183	0
1_MyoD_MB_peak_1845_lociStitched	chr4	152267708	152267953	1	246	655.9875	31.3355	184	0
1_MyoD_MB_peak_1335_lociStitched	chr19	47491874	47492286	1	413	673.62	53.5188	185	0
1_MyoD_MB_peak_2354_lociStitched	chr8	122850686	122850978	1	293	646.926	27.74	186	0
1_MyoD_MB_peak_1480_lociStitched	chr2	118766392	118766634	1	243	671.7436	56.5554	187	0
1_MyoD_MB_peak_624_lociStitched	chr12	112938059	112938218	1	160	630.3555	16.9176	188	0
3_MyoD_MB_peak_68_lociStitched	chr1	78532518	78538670	3	555	1326.3712	713.0168	189	0
1_MyoD_MB_peak_366_lociStitched	chr11	54224072	54224224	1	153	645.5896	39.064	190	0
1_MyoD_MB_peak_1333_lociStitched	chr19	47222634	47222831	1	198	634.6552	28.565	191	0
1_MyoD_MB_peak_2266_lociStitched	chr8	25070370	25070541	1	172	618.3531	14.7744	192	0
1_MyoD_MB_peak_1402_lociStitched	chr2	32867507	32867668	1	162	640.8122	37.4808	193	0
1_MyoD_MB_peak_750_lociStitched	chr14	7808515	7808674	1	160	621.8649	20.5905	194	0
1_MyoD_MB_peak_1575_lociStitched	chr3	37875402	37875560	1	159	613.435	14.4886	195	0
1_MyoD_MB_peak_837_lociStitched	chr14	75855261	75855487	1	227	658.5414	61.2234	196	0
1_MyoD_MB_peak_1426_lociStitched	chr2	60627577	60627764	1	188	614.7438	19.7098	197	0
1_MyoD_MB_peak_1039_lociStitched	chr16	30184968	30185280	1	313	640.6296	47.892	198	0
1_MyoD_MB_peak_1798_lociStitched	chr4	126111289	126111511	1	223	627.6606	36.9852	199	0
1_MyoD_MB_peak_1636_lociStitched	chr3	102310312	102310527	1	216	629.4125	41.5165	200	0
1_MyoD_MB_peak_160_lociStitched	chr1	167269902	167270062	1	161	615.104	34.816	201	0
1_MyoD_MB_peak_1615_lociStitched	chr3	88630060	88630447	1	388	662.3505	88.1586	202	0
2_MyoD_MB_peak_2207_lociStitched	chr7	112884049	112885839	2	306	752.516	180.074	203	0
1_MyoD_MB_peak_1078_lociStitched	chr16	92930245	92930469	1	225	624.4448	52.864	204	0
1_MyoD_MB_peak_1142_lociStitched	chr17	31892843	31893075	1	233	614.336	43.964	205	0
1_MyoD_MB_peak_2157_lociStitched	chr7	46761213	46761357	1	145	599.76	31.2768	206	0
1_MyoD_MB_peak_1849_lociStitched	chr4	155780968	155781228	1	261	619.19	53.794	207	0
1_MyoD_MB_peak_122_lociStitched	chr1	133777686	133777899	1	214	607.9659	45.3264	208	0
2_MyoD_MB_peak_976_lociStitched	chr15	84212484	84213140	2	439	714.6464	152.192	209	0
1_MyoD_MB_peak_827_lociStitched	chr14	70106495	70106653	1	159	601.6008	46.0254	210	0
1_MyoD_MB_peak_2176_lociStitched	chr7	80375718	80375888	1	171	577.473	26.605	211	0
2_MyoD_MB_peak_1688_lociStitched	chr3	143156898	143158712	2	284	757.8892	210.6054	212	0
1_MyoD_MB_peak_511_lociStitched	chr11	119976340	119976476	1	137	561.8704	22.1	213	0
1_MyoD_MB_peak_63_lociStitched	chr1	75344749	75344949	1	201	563.74	28.78	214	0
1_MyoD_MB_peak_2069_lociStitched	chr6	90764860	90764972	1	113	546.5712	13.0144	215	0
1_MyoD_MB_peak_1881_lociStitched	chr5	34535185	34535407	1	223	605.1276	74.0148	216	0
1_MyoD_MB_peak_389_lociStitched	chr11	68271205	68271395	1	191	562.4	40.223	217	0
1_MyoD_MB_peak_1756_lociStitched	chr4	83315722	83315866	1	145	543.096	23.328	218	0
1_MyoD_MB_peak_2351_lociStitched	chr8	121991774	121991939	1	166	558.0795	49.0545	219	0
1_MyoD_MB_peak_877_lociStitched	chr15	7863067	7863348	1	282	578.1294	70.6996	220	0
1_MyoD_MB_peak_888_lociStitched	chr15	25915969	25916108	1	140	535.567	29.3012	221	0
1_MyoD_MB_peak_1074_lociStitched	chr16	92608259	92608481	1	223	555.222	57.0096	222	0
1_MyoD_MB_peak_232_lociStitched	chr10	45076656	45076923	1	268	554.1051	56.1234	223	0
1_MyoD_MB_peak_1143_lociStitched	chr17	31915752	31916061	1	310	552.801	55.8981	224	0
1_MyoD_MB_peak_2236_lociStitched	chr7	142550908	142551411	1	504	535.3932	40.4412	225	0
2_MyoD_MB_peak_105_lociStitched	chr1	120034966	120035754	2	264	635.6008	141.052	226	0
1_MyoD_MB_peak_1327_lociStitched	chr19	46478991	46479229	1	239	526.099	34.153	227	0
1_MyoD_MB_peak_664_lociStitched	chr13	37666517	37666860	1	344	553.1561	76.489	228	0
1_MyoD_MB_peak_1977_lociStitched	chr5	142974694	142974991	1	298	536.9166	61.3602	229	0
1_MyoD_MB_peak_59_lociStitched	chr1	73951288	73951491	1	204	509.0022	33.8807	230	0
1_MyoD_MB_peak_591_lociStitched	chr12	88214696	88214919	1	224	510.9376	38.0884	231	0
1_MyoD_MB_peak_1529_lociStitched	chr2	163386908	163387113	1	206	511.065	39.483	232	0
1_MyoD_MB_peak_1340_lociStitched	chr19	53273158	53273368	1	211	510.699	43.89	233	0
1_MyoD_MB_peak_1395_lociStitched	chr2	30712268	30712381	1	114	474.7243	13.3905	234	0
2_MyoD_MB_peak_2360_lociStitched	chr8	128272862	128273301	2	274	564.4223	103.5162	235	0
2_MyoD_MB_peak_1534_lociStitched	chr2	165563358	165569153	2	380	1013.5455	554.002	236	0
1_MyoD_MB_peak_2117_lociStitched	chr6	140543356	140543572	1	217	493.2144	35.4888	237	0
1_MyoD_MB_peak_1450_lociStitched	chr2	91947766	91947925	1	160	507.7506	50.9913	238	0
1_MyoD_MB_peak_1831_lociStitched	chr4	141239639	141239740	1	102	464.4586	10.3323	239	0
2_MyoD_MB_peak_2032_lociStitched	chr6	52368780	52369359	2	359	572.7468	118.8108	240	0
1_MyoD_MB_peak_2480_lociStitched	chr9	57421333	57421491	1	159	488.8362	35.4078	241	0
1_MyoD_MB_peak_931_lociStitched	chr15	58986546	58986767	1	222	508.8304	60.0899	242	0
1_MyoD_MB_peak_2293_lociStitched	chr8	70467491	70467734	1	244	502.4025	54.5778	243	0
1_MyoD_MB_peak_1473_lociStitched	chr2	113654629	113654750	1	122	472.2388	27.3339	244	0
1_MyoD_MB_peak_798_lociStitched	chr14	47356685	47356970	1	286	492.138	48.7065	245	0
1_MyoD_MB_peak_2058_lociStitched	chr6	84315302	84315458	1	157	469.2636	26.2392	246	0
1_MyoD_MB_peak_2050_lociStitched	chr6	72371399	72371553	1	155	463.4476	24.3166	247	0
1_MyoD_MB_peak_467_lociStitched	chr11	102636978	102637188	1	211	456.876	26.901	248	0
1_MyoD_MB_peak_1926_lociStitched	chr5	110607908	110608114	1	207	456.1458	26.986	249	0
1_MyoD_MB_peak_124_lociStitched	chr1	133941618	133941722	1	105	443.1128	16.692	250	0
1_MyoD_MB_peak_1276_lociStitched	chr19	3681373	3681563	1	191	455.069	29.716	251	0
1_MyoD_MB_peak_465_lociStitched	chr11	102207921	102208086	1	166	440.121	15.0315	252	0
1_MyoD_MB_peak_75_lociStitched	chr1	86434492	86434717	1	226	433.71	10.755	253	0
2_MyoD_MB_peak_1134_lociStitched	chr17	29056335	29056961	2	278	497.1692	74.2436	254	0
1_MyoD_MB_peak_1848_lociStitched	chr4	155267839	155268158	1	320	480.5735	58.0899	255	0
1_MyoD_MB_peak_1314_lociStitched	chr19	37821477	37821609	1	133	445.0644	24.156	256	0
1_MyoD_MB_peak_284_lociStitched	chr10	85639699	85639992	1	294	478.7327	58.3949	257	0
1_MyoD_MB_peak_771_lociStitched	chr14	20806671	20806828	1	158	467.2634	47.4611	258	0
1_MyoD_MB_peak_1463_lociStitched	chr2	102936936	102937162	1	227	472.3174	53.1552	259	0
1_MyoD_MB_peak_2230_lociStitched	chr7	135603334	135603517	1	184	442.5489	27.0657	260	0
1_MyoD_MB_peak_1282_lociStitched	chr19	5017644	5017805	1	162	439.2402	27.1124	261	0
