#Pbx1mt_peaks Enhancers
#Created from DYSE_OUT_1906232345_1/ROSE_OUTPUT/Pbx1mt_peaks/Pbx1mt_peaks_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by X2d_myotH3K27ac.bam
#Using cutoff of 3425.3384 for Super-Enhancers
#Created on Jun 24 2019 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X2d_myotH3K27ac.bam	Input_MT_2d.bam	enhancerRank	isSuper
7_Pbx1mt_peak_597_lociStitched	chr1	81726467	81755958	7	2203	29549.982	3406.2105	15	1
4_Pbx1mt_peak_5338_lociStitched	chr15	26364330	26380279	4	1357	27504.0505	2559.8145	16	1
3_Pbx1mt_peak_5781_lociStitched	chr15	55119422	55139661	3	1103	27929.82	3110.7343	17	1
4_Pbx1mt_peak_1623_lociStitched	chr10	17347743	17368951	4	1220	27591.608	2913.9792	18	1
12_Pbx1mt_peak_5140_lociStitched	chr15	6983335	7035709	12	3675	32356.6572	7719.9276	19	1
5_Pbx1mt_peak_11323_lociStitched	chr4	57537885	57560364	5	1926	26504.9889	2555.8623	20	1
9_Pbx1mt_peak_5731_lociStitched	chr15	53101350	53139221	9	2214	29558.3155	5729.8823	21	1
8_Pbx1mt_peak_10192_lociStitched	chr3	54443969	54487645	8	1610	28441.8112	4695.17	22	1
3_Pbx1mt_peak_10745_lociStitched	chr3	121464917	121481940	3	779	25752.3944	2058.0807	23	1
3_Pbx1mt_peak_3066_lociStitched	chr12	88214735	88219863	3	819	24086.216	1384.56	24	1
4_Pbx1mt_peak_15709_lociStitched	chr8	54537242	54553390	4	1920	24302.74	1886.0864	25	1
10_Pbx1mt_peak_3071_lociStitched	chr12	88243797	88263724	10	1943	26213.9685	4348.0714	26	1
7_Pbx1mt_peak_11416_lociStitched	chr4	64076307	64098428	7	2142	24275.5854	2583.7328	27	1
8_Pbx1mt_peak_13084_lociStitched	chr5	31860431	31888591	8	1942	24397.824	3410.176	28	1
7_Pbx1mt_peak_1803_lociStitched	chr10	31573334	31604168	7	1608	25138.9602	4184.1738	29	1
5_Pbx1mt_peak_4175_lociStitched	chr13	97764236	97789509	5	1255	23559.4906	2724.4294	30	1
12_Pbx1mt_peak_9996_lociStitched	chr3	21815708	21860163	12	4075	25517.17	4934.505	31	1
5_Pbx1mt_peak_7009_lociStitched	chr16	92941347	92963919	5	1118	22766.1192	2340.7164	32	1
6_Pbx1mt_peak_9451_lociStitched	chr2	117855771	117883408	6	1943	22778.4154	3064.9433	33	1
3_Pbx1mt_peak_6_lociStitched	chr1	6276954	6287603	3	544	21080.7604	1381.1753	34	1
5_Pbx1mt_peak_8737_lociStitched	chr2	13405014	13413758	5	1003	20843.0728	1197.928	35	1
5_Pbx1mt_peak_6105_lociStitched	chr15	64510560	64521285	5	1523	21276.255	1885.455	36	1
7_Pbx1mt_peak_190_lociStitched	chr1	40842408	40857533	7	1707	20945.1	1577.5375	37	1
4_Pbx1mt_peak_6231_lociStitched	chr15	77150501	77163861	4	1734	21358.632	2065.456	38	1
3_Pbx1mt_peak_18888_lociStitched	chr9	116368969	116383743	3	818	20779.631	1558.657	39	1
2_Pbx1mt_peak_13073_lociStitched	chr5	31630105	31637241	2	424	19933.7024	930.5344	40	1
6_Pbx1mt_peak_5448_lociStitched	chr15	33329423	33347322	6	1848	21502.0687	2613.254	41	1
3_Pbx1mt_peak_7945_lociStitched	chr18	47154806	47170165	3	855	20167.9029	1523.6128	42	1
7_Pbx1mt_peak_1859_lociStitched	chr10	39307359	39344338	7	1588	23289.3742	5077.2167	43	1
5_Pbx1mt_peak_204_lociStitched	chr1	43237489	43260167	5	1294	20691.4072	2555.8106	44	1
6_Pbx1mt_peak_5718_lociStitched	chr15	52961573	52968578	6	2690	19474.6005	1340.757	45	1
6_Pbx1mt_peak_15642_lociStitched	chr8	45596102	45611181	6	1862	19803.2507	1675.2769	46	1
3_Pbx1mt_peak_3894_lociStitched	chr13	60409715	60428358	3	1295	20190.369	2076.8302	47	1
7_Pbx1mt_peak_15647_lociStitched	chr8	45815370	45845136	7	2129	21154.6962	3045.0618	48	1
3_Pbx1mt_peak_1922_lociStitched	chr10	45299536	45312001	3	888	19385.568	1841.0805	49	1
4_Pbx1mt_peak_3364_lociStitched	chr13	12803314	12809884	4	986	19125.27	1765.359	50	1
2_Pbx1mt_peak_9958_lociStitched	chr3	19953890	19965003	2	1203	18493.1433	1420.2414	51	1
3_Pbx1mt_peak_3228_lociStitched	chr12	111846039	111864727	3	1051	18929.0752	1894.9632	52	1
6_Pbx1mt_peak_5483_lociStitched	chr15	34327784	34350574	6	1316	19831.858	2999.164	53	1
8_Pbx1mt_peak_5846_lociStitched	chr15	56017712	56054792	8	2419	22329.576	5602.788	54	1
10_Pbx1mt_peak_5204_lociStitched	chr15	10921166	10942167	10	3077	19453.2263	2990.5424	55	1
6_Pbx1mt_peak_9199_lociStitched	chr2	84633131	84646486	6	1466	17787.5245	1407.617	56	1
8_Pbx1mt_peak_13060_lociStitched	chr5	29842892	29894969	8	2079	22575.3795	6223.2015	57	1
3_Pbx1mt_peak_18264_lociStitched	chr9	35336011	35350447	3	785	17698.536	1395.9612	58	1
3_Pbx1mt_peak_5297_lociStitched	chr15	25386202	25397223	3	675	17806.6297	1561.6757	59	1
8_Pbx1mt_peak_5093_lociStitched	chr15	3707059	3725707	8	2515	18976.2048	2843.82	60	1
3_Pbx1mt_peak_9264_lociStitched	chr2	102947995	102958840	3	742	17314.0425	1182.105	61	1
5_Pbx1mt_peak_19036_lociStitched	chrX	19157567	19168416	5	1084	17447.3618	1398.4361	62	1
3_Pbx1mt_peak_2316_lociStitched	chr10	95465702	95476225	3	928	17119.8687	1256.4462	63	1
5_Pbx1mt_peak_11621_lociStitched	chr4	88950360	88959085	5	1511	16905.56	1052.235	64	1
6_Pbx1mt_peak_18976_lociStitched	chrX	7280875	7293769	6	2286	17280.5388	1467.3372	65	1
3_Pbx1mt_peak_11847_lociStitched	chr4	123422619	123426159	3	943	16299.93	502.68	66	1
11_Pbx1mt_peak_6043_lociStitched	chr15	63036047	63087150	11	3575	23154.7693	7461.038	67	1
4_Pbx1mt_peak_2799_lociStitched	chr12	52816482	52835708	4	1518	17935.9354	2249.442	68	1
6_Pbx1mt_peak_11354_lociStitched	chr4	58460398	58477916	6	1159	17470.7014	1970.775	69	1
7_Pbx1mt_peak_7513_lociStitched	chr17	75250704	75293918	7	1917	20055.6174	4615.2552	70	1
4_Pbx1mt_peak_18006_lociStitched	chr8	118137945	118162494	4	762	17078.7393	1949.1906	71	1
6_Pbx1mt_peak_7119_lociStitched	chr17	9744066	9770677	6	1559	17757.5203	2645.1334	72	1
2_Pbx1mt_peak_7248_lociStitched	chr17	31982870	31992349	2	510	16187.2883	1128.001	73	1
6_Pbx1mt_peak_3832_lociStitched	chr13	49470858	49493066	6	1655	17588.736	2640.5312	74	1
8_Pbx1mt_peak_4995_lociStitched	chr14	105359944	105388072	8	2653	18086.304	3175.6512	75	1
1_Pbx1mt_peak_2836_lociStitched	chr12	67059102	67059928	1	827	20764.6488	5937.4532	76	1
3_Pbx1mt_peak_5118_lociStitched	chr15	6055632	6059999	3	866	15282.7532	609.6332	77	1
3_Pbx1mt_peak_2625_lociStitched	chr12	9106513	9121454	3	773	16151.221	1831.7666	78	1
4_Pbx1mt_peak_3308_lociStitched	chr13	5837229	5845908	4	653	15367.9053	1051.0269	79	1
3_Pbx1mt_peak_11695_lociStitched	chr4	99161625	99181277	3	1440	16379.942	2212.8152	80	1
2_Pbx1mt_peak_4298_lociStitched	chr13	104460358	104468262	2	421	15171.728	1010.1312	81	1
5_Pbx1mt_peak_2802_lociStitched	chr12	52854115	52877389	5	1907	16720.0416	2602.0332	82	1
9_Pbx1mt_peak_9435_lociStitched	chr2	117652311	117686120	9	1992	17986.388	3928.6058	83	1
3_Pbx1mt_peak_5373_lociStitched	chr15	28131518	28134527	3	1573	14549.1168	506.1138	84	1
6_Pbx1mt_peak_11344_lociStitched	chr4	58268883	58290379	6	3329	16313.3144	2315.1192	85	1
6_Pbx1mt_peak_13595_lociStitched	chr5	143040814	143066718	6	1353	16941.216	3041.1296	86	1
4_Pbx1mt_peak_11005_lociStitched	chr3	146303157	146315769	4	1287	15298.356	1401.1932	87	1
5_Pbx1mt_peak_263_lociStitched	chr1	50962434	50981700	5	1672	16085.1834	2188.6176	88	1
3_Pbx1mt_peak_5130_lociStitched	chr15	6559337	6574878	3	730	16039.8661	2301.6221	89	1
5_Pbx1mt_peak_7071_lociStitched	chr17	6161081	6173678	5	1347	15141.594	1483.9266	90	1
7_Pbx1mt_peak_5474_lociStitched	chr15	34043248	34071973	7	3096	17907.165	4308.75	91	1
6_Pbx1mt_peak_1578_lociStitched	chr10	14036583	14055959	6	1749	16064.6416	2485.9408	92	1
5_Pbx1mt_peak_6437_lociStitched	chr15	103220875	103233395	5	1316	15299.44	1761.564	93	1
2_Pbx1mt_peak_867_lociStitched	chr1	134091913	134099585	2	320	14548.4136	1018.0744	94	1
4_Pbx1mt_peak_1151_lociStitched	chr1	163208677	163235721	4	2712	16583.3808	3358.8648	95	1
8_Pbx1mt_peak_6064_lociStitched	chr15	63397563	63434667	8	2224	18091.9104	4894.0176	96	1
3_Pbx1mt_peak_4895_lociStitched	chr14	76775508	76786485	3	734	14518.1802	1436.8893	97	1
6_Pbx1mt_peak_845_lociStitched	chr1	131427557	131461202	6	1174	17037.828	3983.568	98	1
11_Pbx1mt_peak_443_lociStitched	chr1	66922108	66957819	11	4697	16866.3053	3817.5059	99	1
5_Pbx1mt_peak_13871_lociStitched	chr6	42385741	42397437	5	1162	14363.8576	1353.2272	100	1
4_Pbx1mt_peak_11114_lociStitched	chr4	11989792	12009521	4	1390	15157.7907	2178.0816	101	1
3_Pbx1mt_peak_9691_lociStitched	chr2	148510527	148522384	3	931	14176.2292	1237.8708	102	1
4_Pbx1mt_peak_10777_lociStitched	chr3	123138282	123150810	4	1048	14258.1168	1335.4848	103	1
8_Pbx1mt_peak_6007_lociStitched	chr15	62468059	62501843	8	2843	17770.384	4935.8424	104	1
4_Pbx1mt_peak_2115_lociStitched	chr10	70419372	70428889	4	1092	13982.3764	1191.5284	105	1
2_Pbx1mt_peak_3234_lociStitched	chr12	113023112	113035348	2	483	13985.748	1301.9104	106	1
6_Pbx1mt_peak_9615_lociStitched	chr2	135848131	135875810	6	2392	15688.4572	3017.011	107	1
4_Pbx1mt_peak_14367_lociStitched	chr6	146941786	146973787	4	956	16189.3059	3532.9104	108	1
8_Pbx1mt_peak_8578_lociStitched	chr19	46899919	46944719	8	2308	17772.16	5232.64	109	1
4_Pbx1mt_peak_7587_lociStitched	chr17	82900626	82905786	4	1777	13048.092	578.436	110	1
2_Pbx1mt_peak_7680_lociStitched	chr18	5810488	5820672	2	499	13767.7496	1382.9872	111	1
7_Pbx1mt_peak_12951_lociStitched	chr5	15948759	15985497	7	2184	16881.111	4504.0788	112	1
4_Pbx1mt_peak_14709_lociStitched	chr7	89527088	89541193	4	909	13571.831	1208.7985	113	1
4_Pbx1mt_peak_2958_lociStitched	chr12	79504192	79514973	4	1330	13729.6035	1386.4366	114	1
6_Pbx1mt_peak_8852_lociStitched	chr2	36247983	36279215	6	1483	15700.3264	3357.44	115	1
3_Pbx1mt_peak_10974_lociStitched	chr3	144638233	144643830	3	780	12912.279	730.4085	116	1
3_Pbx1mt_peak_7035_lociStitched	chr16	95827252	95845131	3	1169	14104.7431	1995.2964	117	1
3_Pbx1mt_peak_2868_lociStitched	chr12	71883355	71888764	3	840	12719.8044	668.0115	118	1
8_Pbx1mt_peak_5833_lociStitched	chr15	55835616	55866515	8	2736	16212.7053	4171.365	119	1
3_Pbx1mt_peak_13864_lociStitched	chr6	41015191	41033193	3	807	14064.9626	2207.0452	120	1
3_Pbx1mt_peak_491_lociStitched	chr1	71807767	71824683	3	863	13637.6792	1865.8348	121	1
2_Pbx1mt_peak_5275_lociStitched	chr15	23561571	23565436	2	348	12523.7595	773	122	1
6_Pbx1mt_peak_10277_lociStitched	chr3	60515466	60541428	6	1598	14829.4944	3123.2286	123	1
2_Pbx1mt_peak_8331_lociStitched	chr19	16950087	16959894	2	565	12691.2387	1114.0752	124	1
2_Pbx1mt_peak_14104_lociStitched	chr6	91617868	91621682	2	325	11989.6904	438.61	125	1
5_Pbx1mt_peak_6136_lociStitched	chr15	66805313	66824848	5	1266	14198.038	2777.877	126	1
5_Pbx1mt_peak_10791_lociStitched	chr3	126383917	126386501	5	1641	12037.3056	713.7008	127	1
2_Pbx1mt_peak_9230_lociStitched	chr2	93458743	93469474	2	644	12546.6852	1242.6498	128	1
3_Pbx1mt_peak_6751_lociStitched	chr16	43503011	43515965	3	1721	12854.2542	1558.3662	129	1
2_Pbx1mt_peak_11634_lociStitched	chr4	89123958	89129877	2	1001	12064.1058	855.8874	130	1
3_Pbx1mt_peak_3651_lociStitched	chr13	32922621	32928346	3	825	11854.185	762.57	131	1
3_Pbx1mt_peak_5165_lociStitched	chr15	7862912	7878014	3	814	13276.1682	2295.504	132	1
4_Pbx1mt_peak_9723_lociStitched	chr2	152810257	152826662	4	797	12648.255	1676.591	133	1
4_Pbx1mt_peak_2065_lociStitched	chr10	68146955	68166714	4	1115	13457.8549	2491.6099	134	1
4_Pbx1mt_peak_9686_lociStitched	chr2	148421155	148429362	4	1088	11988.7856	1075.117	135	1
5_Pbx1mt_peak_9764_lociStitched	chr2	160606201	160622148	5	1374	12779.9258	1940.7499	136	1
3_Pbx1mt_peak_1405_lociStitched	chr1	186442235	186454531	3	581	12270.1784	1437.4024	137	1
5_Pbx1mt_peak_6806_lociStitched	chr16	45871153	45893165	5	1512	12905.6356	2132.9628	138	1
3_Pbx1mt_peak_2429_lociStitched	chr10	107606471	107628488	3	831	13756.2216	2994.312	139	1
2_Pbx1mt_peak_2849_lociStitched	chr12	70512029	70522003	2	580	12050.5868	1295.6226	140	1
4_Pbx1mt_peak_14781_lociStitched	chr7	109630242	109642266	4	870	11713.7808	1006.4088	141	1
3_Pbx1mt_peak_2073_lociStitched	chr10	68235025	68249011	3	971	12255.9318	1584.6138	142	1
2_Pbx1mt_peak_14125_lociStitched	chr6	97216266	97223497	2	733	11396.7791	731.0541	143	1
2_Pbx1mt_peak_14512_lociStitched	chr7	46329769	46341818	2	367	11575.4743	932.5926	144	1
3_Pbx1mt_peak_6969_lociStitched	chr16	86209439	86223416	3	783	12301.1577	1663.263	145	1
3_Pbx1mt_peak_4613_lociStitched	chr14	31078898	31088736	3	664	11767.2318	1257.2964	146	1
3_Pbx1mt_peak_202_lociStitched	chr1	43211386	43224513	3	640	11937.6938	1434.7811	147	1
5_Pbx1mt_peak_10365_lociStitched	chr3	79927113	79948156	5	1437	13097.1632	2619.8535	148	1
2_Pbx1mt_peak_3212_lociStitched	chr12	104992931	105003539	2	619	11701.6848	1240.0752	149	1
5_Pbx1mt_peak_11400_lociStitched	chr4	63530480	63554539	5	2244	13109.7491	2713.8552	150	1
2_Pbx1mt_peak_11129_lociStitched	chr4	15205691	15214154	2	1470	11545.2246	1174.6644	151	1
4_Pbx1mt_peak_2883_lociStitched	chr12	73201656	73210794	4	1302	11258.9298	1071.8874	152	1
3_Pbx1mt_peak_11619_lociStitched	chr4	88928386	88935697	3	1006	11074.7028	894.8664	153	1
3_Pbx1mt_peak_5490_lociStitched	chr15	34412032	34420240	3	965	11362.3344	1233.6624	154	1
2_Pbx1mt_peak_9508_lociStitched	chr2	125293907	125304268	2	985	11189.88	1084.7967	155	1
5_Pbx1mt_peak_11013_lociStitched	chr3	148622109	148645197	5	1026	12555.2544	2461.1808	156	1
4_Pbx1mt_peak_10398_lociStitched	chr3	83445858	83451571	4	1365	10861.5556	783.2523	157	1
2_Pbx1mt_peak_10387_lociStitched	chr3	81910607	81918527	2	818	11056.32	1007.424	158	1
2_Pbx1mt_peak_6522_lociStitched	chr16	8843931	8854439	2	365	11292.9476	1245.198	159	1
2_Pbx1mt_peak_4183_lociStitched	chr13	97915671	97928528	2	891	11270.4462	1223.9864	160	1
2_Pbx1mt_peak_5314_lociStitched	chr15	25956551	25963847	2	709	11263.5648	1224.2688	161	1
2_Pbx1mt_peak_13194_lociStitched	chr5	64196192	64207180	2	421	11252.8108	1293.2876	162	1
4_Pbx1mt_peak_4857_lociStitched	chr14	72738221	72749922	4	1275	11276.2537	1353.8057	163	1
5_Pbx1mt_peak_19211_lociStitched	chrX	68486664	68508175	5	1881	12386.0338	2467.3117	164	1
2_Pbx1mt_peak_12980_lociStitched	chr5	17740073	17747514	2	418	10796.1469	906.3138	165	1
2_Pbx1mt_peak_5628_lociStitched	chr15	42674154	42680482	2	529	10805.6928	918.1928	166	1
3_Pbx1mt_peak_2098_lociStitched	chr10	69185906	69190961	3	926	10545.741	721.854	167	1
3_Pbx1mt_peak_9554_lociStitched	chr2	130488574	130497339	3	1089	10838.799	1039.529	168	1
2_Pbx1mt_peak_5273_lociStitched	chr15	23506502	23510939	2	682	10486.8495	706.3704	169	1
4_Pbx1mt_peak_10283_lociStitched	chr3	60582289	60603040	4	926	12367.596	2587.6497	170	1
2_Pbx1mt_peak_7355_lociStitched	chr17	53587159	53596806	2	797	10758.3344	1011.9703	171	1
7_Pbx1mt_peak_9156_lociStitched	chr2	77020234	77051950	7	2148	13412.6964	3685.3992	172	1
4_Pbx1mt_peak_10311_lociStitched	chr3	65469347	65487600	4	1078	11621.6851	1907.4385	173	1
6_Pbx1mt_peak_4165_lociStitched	chr13	97533930	97566408	6	1465	13108.1208	3416.6856	174	1
7_Pbx1mt_peak_5825_lociStitched	chr15	55786315	55806810	7	1510	12680.2565	2998.4185	175	1
5_Pbx1mt_peak_905_lociStitched	chr1	138322614	138348763	5	1813	12538.4455	2873.7751	176	1
4_Pbx1mt_peak_1875_lociStitched	chr10	41538539	41555356	4	1028	11906.436	2335.8813	177	1
5_Pbx1mt_peak_11352_lociStitched	chr4	58402167	58428531	5	1560	12752.2668	3200.5896	178	1
4_Pbx1mt_peak_3044_lociStitched	chr12	86892541	86897466	4	979	9985.4375	436.8475	179	1
4_Pbx1mt_peak_1539_lociStitched	chr10	7260202	7280746	4	971	12057.2736	2522.8032	180	1
2_Pbx1mt_peak_13637_lociStitched	chr5	151110417	151113189	2	822	9799.02	346.5	181	1
5_Pbx1mt_peak_2903_lociStitched	chr12	73802656	73813712	5	1114	10693.3632	1262.5952	182	1
4_Pbx1mt_peak_9265_lociStitched	chr2	102978159	102998551	4	1166	11755.988	2369.5504	183	1
2_Pbx1mt_peak_559_lociStitched	chr1	78532571	78538719	2	435	10119.608	743.2932	184	1
38_Pbx1mt_peak_16707_lociStitched	chr8	82846581	82960471	38	9727	27629.714	18267.956	185	1
6_Pbx1mt_peak_3754_lociStitched	chr13	41511073	41555662	6	1352	13791.3777	4458.9	186	1
3_Pbx1mt_peak_5710_lociStitched	chr15	52753474	52769711	3	647	11637.0579	2352.7413	187	1
3_Pbx1mt_peak_9925_lociStitched	chr3	14782272	14788991	3	2148	10140.9867	867.4229	188	1
4_Pbx1mt_peak_3322_lociStitched	chr13	6190467	6194469	4	1917	9702.0486	446.223	189	1
3_Pbx1mt_peak_1942_lociStitched	chr10	51975223	51982816	3	1086	10507.9527	1302.9588	190	1
4_Pbx1mt_peak_5931_lociStitched	chr15	58895803	58918505	4	824	12713.12	3521.0802	191	1
4_Pbx1mt_peak_6986_lociStitched	chr16	87567532	87579747	4	1400	10375.421	1254.4805	192	1
3_Pbx1mt_peak_5989_lociStitched	chr15	62287207	62301388	3	694	11149.1022	2044.9002	193	1
2_Pbx1mt_peak_9603_lociStitched	chr2	135734035	135738755	2	507	9519.296	482.384	194	1
3_Pbx1mt_peak_7011_lociStitched	chr16	92997683	93006978	3	725	10105.524	1069.8545	195	1
4_Pbx1mt_peak_9982_lociStitched	chr3	21760586	21772041	4	1097	10370.2115	1374.6	196	1
5_Pbx1mt_peak_9340_lociStitched	chr2	112423427	112445738	5	1417	11233.5885	2248.9488	197	1
4_Pbx1mt_peak_12488_lociStitched	chr5	4234506	4246787	4	826	10349.1987	1413.5431	198	1
4_Pbx1mt_peak_8690_lociStitched	chr2	6875006	6879241	4	1473	9562.2065	650.0725	199	1
4_Pbx1mt_peak_10271_lociStitched	chr3	60402193	60412525	4	1629	10181.1528	1284.2676	200	1
4_Pbx1mt_peak_7658_lociStitched	chr18	5380771	5397603	4	1058	10646.24	1758.944	201	1
2_Pbx1mt_peak_1258_lociStitched	chr1	172133648	172140580	2	712	9679.1516	874.8184	202	1
5_Pbx1mt_peak_3697_lociStitched	chr13	35502303	35512745	5	1844	9873.9552	1092.2332	203	1
3_Pbx1mt_peak_2271_lociStitched	chr10	93166452	93182127	3	546	10925.475	2205.4725	204	1
8_Pbx1mt_peak_10465_lociStitched	chr3	92235743	92257197	8	1454	14470.723	5786.1438	205	1
2_Pbx1mt_peak_6861_lociStitched	chr16	57243359	57251830	2	484	9558.6764	884.3724	206	1
4_Pbx1mt_peak_5180_lociStitched	chr15	8801605	8806797	4	1880	10712.6536	2072.6464	207	1
3_Pbx1mt_peak_7742_lociStitched	chr18	16730265	16745396	3	1053	10529.6629	1892.8881	208	1
5_Pbx1mt_peak_19414_lociStitched	chrX	103604725	103617427	5	1032	10040.931	1435.326	209	1
2_Pbx1mt_peak_7937_lociStitched	chr18	46859602	46864206	2	1188	9034.8896	433.6968	210	1
3_Pbx1mt_peak_2876_lociStitched	chr12	73025568	73039393	3	749	10143.4025	1553.93	211	1
2_Pbx1mt_peak_4398_lociStitched	chr13	112770321	112778719	2	807	9593.8752	1069.9052	212	1
4_Pbx1mt_peak_15635_lociStitched	chr8	45527405	45529996	4	1086	8843.083	319.2112	213	1
3_Pbx1mt_peak_18038_lociStitched	chr8	126873444	126887416	3	716	9787.386	1321.7512	214	1
3_Pbx1mt_peak_6100_lociStitched	chr15	64470734	64474585	3	877	9073.3411	620.011	215	1
4_Pbx1mt_peak_1067_lociStitched	chr1	157001053	157008559	4	1221	9257.1498	883.4562	216	1
6_Pbx1mt_peak_1158_lociStitched	chr1	163275108	163292278	6	1669	10667.721	2295.629	217	1
2_Pbx1mt_peak_5790_lociStitched	chr15	55255807	55265604	2	960	9893.0106	1522.4538	218	1
9_Pbx1mt_peak_10477_lociStitched	chr3	92270499	92291848	9	1708	13866.1755	5497.3675	219	1
5_Pbx1mt_peak_1676_lociStitched	chr10	21601729	21633133	5	1583	12410.8608	4044.8352	220	1
3_Pbx1mt_peak_1559_lociStitched	chr10	12804804	12821286	3	583	10714.9482	2350.3332	221	1
4_Pbx1mt_peak_1595_lociStitched	chr10	15391954	15406510	4	1191	10558.9224	2212.512	222	1
4_Pbx1mt_peak_4359_lociStitched	chr13	110541350	110545822	4	1599	8833.0944	516.0688	223	1
17_Pbx1mt_peak_3103_lociStitched	chr12	90913774	90971415	17	4904	13770.4349	5458.6027	224	1
4_Pbx1mt_peak_4746_lociStitched	chr14	54183970	54197478	4	1133	9777.0904	1473.7228	225	1
6_Pbx1mt_peak_4622_lociStitched	chr14	34440695	34465717	6	1159	11319.9528	3037.6708	226	1
3_Pbx1mt_peak_2886_lociStitched	chr12	73223903	73242199	3	677	10529.348	2261.3856	227	1
2_Pbx1mt_peak_4117_lociStitched	chr13	91360119	91371482	2	561	9392.6558	1145.3904	228	1
3_Pbx1mt_peak_5873_lociStitched	chr15	56841592	56844807	3	727	8767.6265	549.4435	229	1
4_Pbx1mt_peak_10692_lociStitched	chr3	116114077	116126804	4	886	9538.8865	1322.3353	230	1
2_Pbx1mt_peak_6617_lociStitched	chr16	24495542	24498542	2	438	8510.4	321	231	1
4_Pbx1mt_peak_9929_lociStitched	chr3	14820232	14840069	4	734	10462.0338	2273.3202	232	1
2_Pbx1mt_peak_6445_lociStitched	chr15	103359209	103372066	2	620	10097.8878	1909.2645	233	1
3_Pbx1mt_peak_3120_lociStitched	chr12	91055528	91070990	3	1616	9810.639	1652.8878	234	1
4_Pbx1mt_peak_6849_lociStitched	chr16	55631177	55637039	4	1064	8798.862	650.0958	235	1
4_Pbx1mt_peak_8564_lociStitched	chr19	46216849	46225869	4	1294	9258.128	1133.814	236	1
3_Pbx1mt_peak_5311_lociStitched	chr15	25915129	25916586	3	536	8377.75	278.7241	237	1
2_Pbx1mt_peak_19410_lociStitched	chrX	103509552	103519885	2	651	9303.8332	1218.2607	238	1
2_Pbx1mt_peak_14596_lociStitched	chr7	72584503	72591054	2	500	8647.9751	651.1694	239	1
5_Pbx1mt_peak_9682_lociStitched	chr2	148371861	148398137	5	1195	10781.0428	2790.5112	240	1
5_Pbx1mt_peak_2292_lociStitched	chr10	93932897	93946244	5	1583	9715.2813	1735.11	241	1
3_Pbx1mt_peak_4413_lociStitched	chr13	113729583	113734340	3	874	8476.4983	504.7177	242	1
2_Pbx1mt_peak_14557_lociStitched	chr7	65452386	65463806	2	425	8980.688	1014.096	243	1
2_Pbx1mt_peak_1603_lociStitched	chr10	16497697	16508506	2	560	9481.6548	1521.9072	244	1
3_Pbx1mt_peak_5590_lociStitched	chr15	41612299	41614205	3	663	8292.8154	340.0304	245	1
4_Pbx1mt_peak_5470_lociStitched	chr15	33924077	33935708	4	1179	9720.0267	1791.174	246	1
2_Pbx1mt_peak_5299_lociStitched	chr15	25448984	25460160	2	632	9566.656	1685.3408	247	1
7_Pbx1mt_peak_11510_lociStitched	chr4	81926653	81940491	7	1586	9347.569	1527.7152	248	1
4_Pbx1mt_peak_3684_lociStitched	chr13	34696842	34715709	4	921	9901.4016	2116.8774	249	1
3_Pbx1mt_peak_5787_lociStitched	chr15	55174637	55186783	3	744	9580.7648	1837.6898	250	1
