#Snai1_GM Enhancers
#Created from DYSE_OUT_1906232025_2/ROSE_OUTPUT/Snai1_GM/Snai1_GM_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by myobH3K27ac.bam
#Using cutoff of 54.6874 for Super-Enhancers
#Created on Jun 23 2019 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	myobH3K27ac.bam	Input_MB.bam	enhancerRank	isSuper
1_Snai1_GM.nodup_peak_610_lociStitched	chr14	121112315	121112404	1	90	79.0854	10.6355	22	1
1_Snai1_GM.nodup_peak_1548_lociStitched	chr8	44867894	44868136	1	243	82.5704	17.0852	23	1
1_Snai1_GM.nodup_peak_48_lociStitched	chr1	36064991	36065077	1	87	67.6648	12.9774	24	0
1_Snai1_GM.nodup_peak_692_lociStitched	chr15	103305371	103305489	1	119	59.7434	10.8088	25	0
1_Snai1_GM.nodup_peak_91_lociStitched	chr1	87480038	87480124	1	87	50.9464	5.4094	26	0
1_Snai1_GM.nodup_peak_609_lociStitched	chr14	121099411	121099497	1	87	49.536	8.8064	27	0
1_Snai1_GM.nodup_peak_1216_lociStitched	chr4	107108489	107108575	1	87	41.5036	3.9044	28	0
1_Snai1_GM.nodup_peak_1125_lociStitched	chr3	104236356	104236442	1	87	48.0138	15.2306	29	0
1_Snai1_GM.nodup_peak_1394_lociStitched	chr6	47778151	47778306	1	156	89.466	56.7765	30	0
1_Snai1_GM.nodup_peak_95_lociStitched	chr1	92179909	92180011	1	103	32.181	2.0808	31	0
1_Snai1_GM.nodup_peak_475_lociStitched	chr13	107956542	107956628	1	87	31.218	4.0936	32	0
1_Snai1_GM.nodup_peak_702_lociStitched	chr16	15904879	15904982	1	104	26.574	2.1218	33	0
1_Snai1_GM.nodup_peak_427_lociStitched	chr13	44975193	44975279	1	87	26.746	4.3086	34	0
1_Snai1_GM.nodup_peak_529_lociStitched	chr14	51062967	51063053	1	87	34.013	12.7194	35	0
1_Snai1_GM.nodup_peak_584_lociStitched	chr14	88399132	88399218	1	87	37.8314	16.641	36	0
1_Snai1_GM.nodup_peak_927_lociStitched	chr2	29432674	29432778	1	105	31.8968	10.8888	37	0
1_Snai1_GM.nodup_peak_540_lociStitched	chr14	62975058	62975144	1	87	27.735	7.0864	38	0
1_Snai1_GM.nodup_peak_1358_lociStitched	chr5	150125765	150125851	1	87	22.9878	6.3984	39	0
1_Snai1_GM.nodup_peak_425_lociStitched	chr13	43531356	43531442	1	87	21.2936	5.5728	40	0
1_Snai1_GM.nodup_peak_327_lociStitched	chr12	13461597	13461683	1	87	20.898	6.235	41	0
1_Snai1_GM.nodup_peak_522_lociStitched	chr14	47735939	47736025	1	87	22.704	9.03	42	0
1_Snai1_GM.nodup_peak_172_lociStitched	chr10	29146961	29147087	1	127	18.5724	5.6826	43	0
1_Snai1_GM.nodup_peak_873_lociStitched	chr18	85566636	85566722	1	87	16.598	3.7668	44	0
1_Snai1_GM.nodup_peak_981_lociStitched	chr2	93032075	93032161	1	87	21.629	9.1418	45	0
1_Snai1_GM.nodup_peak_476_lociStitched	chr13	112823967	112824053	1	87	17.8966	5.7878	46	0
1_Snai1_GM.nodup_peak_144_lociStitched	chr1	178798480	178798628	1	149	23.4136	11.5884	47	0
1_Snai1_GM.nodup_peak_782_lociStitched	chr17	70646769	70646916	1	148	23.8875	12.3921	48	0
1_Snai1_GM.nodup_peak_569_lociStitched	chr14	78921333	78921445	1	113	23.8112	12.4208	49	0
1_Snai1_GM.nodup_peak_571_lociStitched	chr14	79550690	79550776	1	87	19.1436	8.0066	50	0
1_Snai1_GM.nodup_peak_858_lociStitched	chr18	70411120	70411245	1	126	18.775	7.975	51	0
1_Snai1_GM.nodup_peak_564_lociStitched	chr14	76331474	76331560	1	87	20.7002	10.0276	52	0
1_Snai1_GM.nodup_peak_589_lociStitched	chr14	99308146	99308232	1	87	13.3214	2.7606	53	0
1_Snai1_GM.nodup_peak_794_lociStitched	chr17	79536737	79536853	1	117	26.216	15.66	54	0
1_Snai1_GM.nodup_peak_1309_lociStitched	chr5	74843029	74843115	1	87	13.0376	2.6918	55	0
1_Snai1_GM.nodup_peak_1371_lociStitched	chr6	21942430	21942516	1	87	14.1126	3.8184	56	0
1_Snai1_GM.nodup_peak_636_lociStitched	chr15	39144764	39144850	1	87	21.801	11.7562	57	0
1_Snai1_GM.nodup_peak_1083_lociStitched	chr3	30933629	30933715	1	87	27.3996	17.4064	58	0
1_Snai1_GM.nodup_peak_1171_lociStitched	chr4	5282862	5282948	1	87	10.0964	0.1204	59	0
1_Snai1_GM.nodup_peak_1238_lociStitched	chr4	142045999	142046085	1	87	12.0142	2.0468	60	0
1_Snai1_GM.nodup_peak_430_lociStitched	chr13	46884977	46885063	1	87	22.0504	12.1776	61	0
1_Snai1_GM.nodup_peak_306_lociStitched	chr11	103442696	103442803	1	108	13.4285	3.852	62	0
1_Snai1_GM.nodup_peak_1572_lociStitched	chr8	83706591	83706677	1	87	20.3562	11.1198	63	0
1_Snai1_GM.nodup_peak_498_lociStitched	chr14	21513783	21513869	1	87	22.7642	13.846	64	0
1_Snai1_GM.nodup_peak_996_lociStitched	chr2	104419567	104419653	1	87	19.1092	10.2856	65	0
1_Snai1_GM.nodup_peak_1769_lociStitched	chrX	85355030	85355116	1	87	9.6664	1.2728	66	0
1_Snai1_GM.nodup_peak_325_lociStitched	chr12	10539573	10539659	1	87	17.0194	8.7634	67	0
1_Snai1_GM.nodup_peak_322_lociStitched	chr12	3630896	3630982	1	87	11.7046	3.6464	68	0
1_Snai1_GM.nodup_peak_1421_lociStitched	chr6	88977154	88977240	1	87	9.6664	1.6856	69	0
1_Snai1_GM.nodup_peak_1667_lociStitched	chr9	38413637	38413790	1	154	7.9713	0	70	0
1_Snai1_GM.nodup_peak_1534_lociStitched	chr8	10022955	10023050	1	96	15.9505	8.1415	71	0
1_Snai1_GM.nodup_peak_602_lociStitched	chr14	105705779	105705865	1	87	20.7776	13.0806	72	0
1_Snai1_GM.nodup_peak_834_lociStitched	chr18	43496202	43496288	1	87	11.9282	4.2484	73	0
1_Snai1_GM.nodup_peak_291_lociStitched	chr11	84944101	84944190	1	90	11.8459	4.4589	74	0
1_Snai1_GM.nodup_peak_1380_lociStitched	chr6	35121760	35121846	1	87	10.8876	3.6292	75	0
1_Snai1_GM.nodup_peak_603_lociStitched	chr14	107097025	107097111	1	87	7.0434	0	76	0
1_Snai1_GM.nodup_peak_1754_lociStitched	chrX	42466111	42466197	1	87	10.2942	3.268	77	0
1_Snai1_GM.nodup_peak_917_lociStitched	chr2	20896816	20896902	1	87	19.3156	12.3668	78	0
1_Snai1_GM.nodup_peak_75_lociStitched	chr1	71516877	71516985	1	109	12.5496	5.7132	79	0
1_Snai1_GM.nodup_peak_977_lociStitched	chr2	90977321	90977407	1	87	14.7834	7.9722	80	0
1_Snai1_GM.nodup_peak_581_lociStitched	chr14	87464161	87464250	1	90	13.3411	6.5415	81	0
1_Snai1_GM.nodup_peak_1172_lociStitched	chr4	8212799	8212885	1	87	21.9988	15.2306	82	0
1_Snai1_GM.nodup_peak_891_lociStitched	chr19	37189383	37189469	1	87	11.8766	5.1686	83	0
1_Snai1_GM.nodup_peak_229_lociStitched	chr10	120817882	120817972	1	91	14.283	7.605	84	0
1_Snai1_GM.nodup_peak_167_lociStitched	chr10	20466841	20466927	1	87	9.8642	3.268	85	0
1_Snai1_GM.nodup_peak_1011_lociStitched	chr2	124500978	124501064	1	87	11.9024	5.4266	86	0
1_Snai1_GM.nodup_peak_197_lociStitched	chr10	66980499	66980608	1	110	17.44	11.1071	87	0
1_Snai1_GM.nodup_peak_1321_lociStitched	chr5	103648586	103648703	1	118	16.4034	10.0854	88	0
1_Snai1_GM.nodup_peak_545_lociStitched	chr14	64128441	64128527	1	87	18.2062	11.9196	89	0
1_Snai1_GM.nodup_peak_1647_lociStitched	chr9	8634597	8634683	1	87	12.9172	6.6822	90	0
1_Snai1_GM.nodup_peak_1462_lociStitched	chr7	28673867	28673953	1	87	10.7414	4.5666	91	0
1_Snai1_GM.nodup_peak_722_lociStitched	chr16	59249858	59249951	1	94	13.8291	7.7376	92	0
1_Snai1_GM.nodup_peak_1180_lociStitched	chr4	32919430	32919517	1	88	9.7266	3.7932	93	0
1_Snai1_GM.nodup_peak_1133_lociStitched	chr3	113090981	113091153	1	173	10.8016	4.8848	94	0
1_Snai1_GM.nodup_peak_321_lociStitched	chr12	3247177	3247263	1	87	19.823	13.9234	95	0
1_Snai1_GM.nodup_peak_422_lociStitched	chr13	37055972	37056058	1	87	12.4442	6.6736	96	0
1_Snai1_GM.nodup_peak_1451_lociStitched	chr7	12200243	12200397	1	155	8.1158	2.464	97	0
1_Snai1_GM.nodup_peak_1706_lociStitched	chr9	88407757	88407843	1	87	9.8642	4.214	98	0
1_Snai1_GM.nodup_peak_428_lociStitched	chr13	45314418	45314527	1	110	12.099	6.54	99	0
1_Snai1_GM.nodup_peak_319_lociStitched	chr11	120343833	120343935	1	103	28.6722	23.1642	100	0
1_Snai1_GM.nodup_peak_1555_lociStitched	chr8	58941516	58941602	1	87	9.6664	4.1796	101	0
1_Snai1_GM.nodup_peak_1445_lociStitched	chr6	144192496	144192582	1	87	11.481	6.0458	102	0
1_Snai1_GM.nodup_peak_1457_lociStitched	chr7	18951540	18951640	1	101	16.12	10.74	103	0
1_Snai1_GM.nodup_peak_1728_lociStitched	chr9	116572329	116572415	1	87	8.8236	3.5346	104	0
1_Snai1_GM.nodup_peak_1790_lociStitched	chrX	126693294	126693387	1	94	5.1987	0	105	0
1_Snai1_GM.nodup_peak_1760_lociStitched	chrX	71982408	71982560	1	153	7.068	1.9608	106	0
1_Snai1_GM.nodup_peak_577_lociStitched	chr14	86544277	86544363	1	87	10.492	5.5728	107	0
1_Snai1_GM.nodup_peak_202_lociStitched	chr10	74564706	74564798	1	93	12.696	7.7832	108	0
1_Snai1_GM.nodup_peak_1151_lociStitched	chr3	134619008	134619097	1	90	8.0011	3.1239	109	0
1_Snai1_GM.nodup_peak_438_lociStitched	chr13	54971016	54971126	1	111	14.762	9.889	110	0
1_Snai1_GM.nodup_peak_756_lociStitched	chr17	24294462	24294548	1	87	16.9678	12.212	111	0
1_Snai1_GM.nodup_peak_1523_lociStitched	chr7	134042403	134042489	1	87	9.9244	5.3836	112	0
1_Snai1_GM.nodup_peak_242_lociStitched	chr11	9240127	9240213	1	87	8.6258	4.0936	113	0
1_Snai1_GM.nodup_peak_728_lociStitched	chr16	66200950	66201036	1	87	8.5656	4.1882	114	0
1_Snai1_GM.nodup_peak_1473_lociStitched	chr7	46650396	46650502	1	107	8.5436	4.2082	115	0
1_Snai1_GM.nodup_peak_1785_lociStitched	chrX	109886126	109886212	1	87	5.7362	1.4878	116	0
1_Snai1_GM.nodup_peak_870_lociStitched	chr18	81784409	81784495	1	87	8.8494	4.6182	117	0
1_Snai1_GM.nodup_peak_1766_lociStitched	chrX	76489726	76489812	1	87	10.0104	5.8308	118	0
1_Snai1_GM.nodup_peak_1178_lociStitched	chr4	30604286	30604372	1	87	4.1882	0.0688	119	0
1_Snai1_GM.nodup_peak_332_lociStitched	chr12	26696779	26696865	1	87	6.6994	2.6316	120	0
1_Snai1_GM.nodup_peak_273_lociStitched	chr11	74493487	74493573	1	87	9.331	5.2976	121	0
1_Snai1_GM.nodup_peak_601_lociStitched	chr14	105377857	105378001	1	145	34.7184	30.7584	122	0
1_Snai1_GM.nodup_peak_272_lociStitched	chr11	71389719	71389820	1	102	11.312	7.5245	123	0
1_Snai1_GM.nodup_peak_382_lociStitched	chr12	94595364	94595478	1	115	4.4118	0.7752	124	0
1_Snai1_GM.nodup_peak_1226_lociStitched	chr4	124633439	124633532	1	94	6.9564	3.4596	125	0
1_Snai1_GM.nodup_peak_945_lociStitched	chr2	47792138	47792224	1	87	10.2082	6.751	126	0
1_Snai1_GM.nodup_peak_531_lociStitched	chr14	51387414	51387500	1	87	3.7324	0.516	127	0
1_Snai1_GM.nodup_peak_304_lociStitched	chr11	100203598	100203709	1	112	15.5511	12.4098	128	0
1_Snai1_GM.nodup_peak_998_lociStitched	chr2	109109901	109109987	1	87	6.4156	3.3024	129	0
1_Snai1_GM.nodup_peak_1687_lociStitched	chr9	66307478	66307597	1	120	23.2407	20.1586	130	0
1_Snai1_GM.nodup_peak_769_lociStitched	chr17	33972763	33972879	1	117	7.6096	4.6168	131	0
1_Snai1_GM.nodup_peak_849_lociStitched	chr18	62196196	62196290	1	95	3.8446	0.9964	132	0
1_Snai1_GM.nodup_peak_446_lociStitched	chr13	80911347	80911433	1	87	7.2068	4.4548	133	0
1_Snai1_GM.nodup_peak_1701_lociStitched	chr9	86208515	86208609	1	95	10.5186	7.8866	134	0
1_Snai1_GM.nodup_peak_1574_lociStitched	chr8	84471419	84471515	1	97	20.2752	17.6448	135	0
1_Snai1_GM.nodup_peak_830_lociStitched	chr18	35977633	35977722	1	90	9.7544	7.1645	136	0
1_Snai1_GM.nodup_peak_1067_lociStitched	chr2	180417865	180417959	1	95	7.3508	4.7752	137	0
1_Snai1_GM.nodup_peak_632_lociStitched	chr15	32433163	32433249	1	87	19.2296	16.6926	138	0
1_Snai1_GM.nodup_peak_528_lociStitched	chr14	50816154	50816240	1	87	9.7868	7.267	139	0
1_Snai1_GM.nodup_peak_1250_lociStitched	chr4	152287060	152287152	1	93	9.7244	7.3048	140	0
1_Snai1_GM.nodup_peak_1372_lociStitched	chr6	22075806	22075893	1	88	9.7527	7.3689	141	0
1_Snai1_GM.nodup_peak_558_lociStitched	chr14	72536018	72536104	1	87	9.3912	7.1036	142	0
1_Snai1_GM.nodup_peak_576_lociStitched	chr14	86307890	86307985	1	96	11.058	8.8065	143	0
1_Snai1_GM.nodup_peak_959_lociStitched	chr2	71407108	71407194	1	87	9.0214	7.0348	144	0
1_Snai1_GM.nodup_peak_1350_lociStitched	chr5	141985170	141985272	1	103	10.9446	8.9964	145	0
1_Snai1_GM.nodup_peak_345_lociStitched	chr12	44381557	44381643	1	87	5.5384	3.5948	146	0
1_Snai1_GM.nodup_peak_92_lociStitched	chr1	88155496	88155582	1	87	7.181	5.3492	147	0
1_Snai1_GM.nodup_peak_110_lociStitched	chr1	124177442	124177528	1	87	6.6134	4.9278	148	0
1_Snai1_GM.nodup_peak_179_lociStitched	chr10	39811693	39811779	1	87	11.051	9.3826	149	0
1_Snai1_GM.nodup_peak_408_lociStitched	chr13	8921330	8921416	1	87	3.397	1.7286	150	0
1_Snai1_GM.nodup_peak_1704_lociStitched	chr9	87474193	87474279	1	87	5.8222	4.2226	151	0
1_Snai1_GM.nodup_peak_495_lociStitched	chr14	19984627	19984713	1	87	9.9244	8.3678	152	0
1_Snai1_GM.nodup_peak_1779_lociStitched	chrX	98885378	98885464	1	87	3.8442	2.3048	153	0
1_Snai1_GM.nodup_peak_1711_lociStitched	chr9	93845694	93845780	1	87	2.5456	1.0406	154	0
1_Snai1_GM.nodup_peak_231_lociStitched	chr10	122946540	122946628	1	89	5.9136	4.5056	155	0
1_Snai1_GM.nodup_peak_509_lociStitched	chr14	31564972	31565087	1	116	14.8695	13.4665	156	0
1_Snai1_GM.nodup_peak_98_lociStitched	chr1	95093000	95093086	1	87	6.6134	5.2202	157	0
1_Snai1_GM.nodup_peak_813_lociStitched	chr18	16609704	16609790	1	87	13.631	12.2464	158	0
1_Snai1_GM.nodup_peak_507_lociStitched	chr14	31214794	31214880	1	87	14.4222	13.1064	159	0
1_Snai1_GM.nodup_peak_790_lociStitched	chr17	77552024	77552110	1	87	3.397	2.2016	160	0
1_Snai1_GM.nodup_peak_1249_lociStitched	chr4	151604559	151604668	1	110	1.7004	0.5668	161	0
1_Snai1_GM.nodup_peak_1118_lociStitched	chr3	91213456	91213549	1	94	6.2217	5.1987	162	0
1_Snai1_GM.nodup_peak_1308_lociStitched	chr5	71308533	71308619	1	87	6.192	5.1944	163	0
1_Snai1_GM.nodup_peak_1569_lociStitched	chr8	79729916	79730002	1	87	13.1236	12.212	164	0
1_Snai1_GM.nodup_peak_1158_lociStitched	chr3	142036770	142036872	1	103	7.9764	7.0992	165	0
1_Snai1_GM.nodup_peak_604_lociStitched	chr14	108911356	108911442	1	87	8.514	7.6884	166	0
1_Snai1_GM.nodup_peak_811_lociStitched	chr18	16336114	16336200	1	87	7.7228	6.9058	167	0
1_Snai1_GM.nodup_peak_109_lociStitched	chr1	123848611	123848703	1	93	6.9276	6.1916	168	0
1_Snai1_GM.nodup_peak_1333_lociStitched	chr5	121869643	121869729	1	87	6.3296	5.6158	169	0
1_Snai1_GM.nodup_peak_1793_lociStitched	chrX	133732094	133732180	1	87	4.8074	4.128	170	0
1_Snai1_GM.nodup_peak_1069_lociStitched	chr2	180938500	180938586	1	87	4.8074	4.1624	171	0
1_Snai1_GM.nodup_peak_1016_lociStitched	chr2	126369907	126369993	1	87	3.2766	2.6918	172	0
1_Snai1_GM.nodup_peak_1537_lociStitched	chr8	14393320	14393407	1	88	7.2906	6.7164	173	0
1_Snai1_GM.nodup_peak_170_lociStitched	chr10	29005489	29005575	1	87	4.8074	4.257	174	0
1_Snai1_GM.nodup_peak_862_lociStitched	chr18	76853202	76853302	1	101	5.6	5.11	175	0
1_Snai1_GM.nodup_peak_1461_lociStitched	chr7	28263944	28264048	1	105	7.0408	6.5832	176	0
1_Snai1_GM.nodup_peak_1787_lociStitched	chrX	112423967	112424053	1	87	6.4156	5.977	177	0
1_Snai1_GM.nodup_peak_1602_lociStitched	chr8	123114431	123114517	1	87	9.3052	8.8838	178	0
1_Snai1_GM.nodup_peak_316_lociStitched	chr11	112600564	112600650	1	87	4.8074	4.4376	179	0
1_Snai1_GM.nodup_peak_315_lociStitched	chr11	111961897	111961983	1	87	15.8068	15.6004	180	0
1_Snai1_GM.nodup_peak_395_lociStitched	chr12	108994825	108994930	1	106	13.713	13.5135	181	0
1_Snai1_GM.nodup_peak_1521_lociStitched	chr7	127567611	127567697	1	87	2.5972	2.3994	182	0
1_Snai1_GM.nodup_peak_549_lociStitched	chr14	65867100	65867186	1	87	4.5494	4.4376	183	0
1_Snai1_GM.nodup_peak_1078_lociStitched	chr3	20145726	20145827	1	102	8.0598	7.9487	184	0
1_Snai1_GM.nodup_peak_1608_lociStitched	chr8	126404657	126404754	1	98	9.1859	9.1374	185	0
1_Snai1_GM.nodup_peak_1469_lociStitched	chr7	44593941	44594043	1	103	0.0612	0.051	186	0
1_Snai1_GM.nodup_peak_633_lociStitched	chr15	33034192	33034278	1	87	8.1184	14.7318	187	0
1_Snai1_GM.nodup_peak_896_lociStitched	chr19	44969935	44970021	1	87	0	5.4868	188	0
1_Snai1_GM.nodup_peak_1682_lociStitched	chr9	63012812	63012898	1	87	0	10.5522	189	0
1_Snai1_GM.nodup_peak_985_lociStitched	chr2	97607625	97607711	1	87	0	7.8776	190	0
1_Snai1_GM.nodup_peak_1063_lociStitched	chr2	174952391	174952477	1	87	0	8.557	191	0
1_Snai1_GM.nodup_peak_1120_lociStitched	chr3	93528006	93528092	1	87	1.6942	6.3726	192	0
1_Snai1_GM.nodup_peak_626_lociStitched	chr15	23838634	23838720	1	87	0	3.9044	193	0
1_Snai1_GM.nodup_peak_353_lociStitched	chr12	58411558	58411644	1	87	0	10.7328	194	0
1_Snai1_GM.nodup_peak_1780_lociStitched	chrX	100786087	100786173	1	87	0	5.9082	195	0
1_Snai1_GM.nodup_peak_1223_lociStitched	chr4	120184738	120184824	1	87	5.375	9.0472	196	0
1_Snai1_GM.nodup_peak_483_lociStitched	chr13	119115681	119115767	1	87	0	14.1384	197	0
1_Snai1_GM.nodup_peak_1703_lociStitched	chr9	87429020	87429106	1	87	4.7472	5.9168	198	0
1_Snai1_GM.nodup_peak_724_lociStitched	chr16	60911512	60911598	1	87	0	1.1094	199	0
1_Snai1_GM.nodup_peak_1165_lociStitched	chr3	155893655	155893741	1	87	0	4.1968	200	0
1_Snai1_GM.nodup_peak_1311_lociStitched	chr5	82886550	82886636	1	87	0	2.2102	201	0
1_Snai1_GM.nodup_peak_1258_lociStitched	chr5	5177224	5177310	1	87	0	10.5694	202	0
1_Snai1_GM.nodup_peak_1689_lociStitched	chr9	68484985	68485071	1	87	5.6588	6.235	203	0
1_Snai1_GM.nodup_peak_177_lociStitched	chr10	39255918	39256004	1	87	7.2068	17.9912	204	0
1_Snai1_GM.nodup_peak_218_lociStitched	chr10	102600554	102600640	1	87	0	7.009	205	0
1_Snai1_GM.nodup_peak_372_lociStitched	chr12	84516712	84516798	1	87	0	0.1376	206	0
1_Snai1_GM.nodup_peak_1019_lociStitched	chr2	131370855	131370941	1	87	0	1.0148	207	0
1_Snai1_GM.nodup_peak_868_lociStitched	chr18	79961947	79962033	1	87	0	5.418	208	0
1_Snai1_GM.nodup_peak_1386_lociStitched	chr6	38289237	38289323	1	87	1.333	11.1198	209	0
1_Snai1_GM.nodup_peak_712_lociStitched	chr16	43056975	43057061	1	87	0	6.7424	210	0
1_Snai1_GM.nodup_peak_525_lociStitched	chr14	49413963	49414049	1	87	0	2.0726	211	0
1_Snai1_GM.nodup_peak_1035_lociStitched	chr2	144322377	144322463	1	87	0.731	6.7252	212	0
1_Snai1_GM.nodup_peak_54_lociStitched	chr1	51593019	51593105	1	87	1.806	13.072	213	0
1_Snai1_GM.nodup_peak_470_lociStitched	chr13	105107258	105107344	1	87	4.8074	11.4896	214	0
1_Snai1_GM.nodup_peak_936_lociStitched	chr2	38068018	38068104	1	87	4.8074	8.5742	215	0
1_Snai1_GM.nodup_peak_269_lociStitched	chr11	65408813	65408899	1	87	0	7.6368	216	0
1_Snai1_GM.nodup_peak_817_lociStitched	chr18	18595607	18595693	1	87	0	2.3306	217	0
1_Snai1_GM.nodup_peak_466_lociStitched	chr13	101449479	101449565	1	87	0	5.1944	218	0
1_Snai1_GM.nodup_peak_1130_lociStitched	chr3	106786563	106786649	1	87	0	10.7758	219	0
1_Snai1_GM.nodup_peak_146_lociStitched	chr1	179969793	179969879	1	87	3.1648	10.0276	220	0
1_Snai1_GM.nodup_peak_906_lociStitched	chr2	5361394	5361480	1	87	0	3.2852	221	0
1_Snai1_GM.nodup_peak_625_lociStitched	chr15	23506669	23506755	1	87	0	22.1966	222	0
1_Snai1_GM.nodup_peak_1707_lociStitched	chr9	91348704	91348790	1	87	0	8.0496	223	0
1_Snai1_GM.nodup_peak_106_lociStitched	chr1	121065183	121065269	1	87	0	8.4452	224	0
1_Snai1_GM.nodup_peak_101_lociStitched	chr1	109190872	109190958	1	87	0	3.354	225	0
1_Snai1_GM.nodup_peak_1025_lociStitched	chr2	136797909	136797995	1	87	0	11.5154	226	0
1_Snai1_GM.nodup_peak_853_lociStitched	chr18	66305747	66305833	1	87	1.7544	6.2522	227	0
1_Snai1_GM.nodup_peak_986_lociStitched	chr2	97726154	97726240	1	87	0	3.9818	228	0
1_Snai1_GM.nodup_peak_857_lociStitched	chr18	69766856	69766942	1	87	0	7.7142	229	0
1_Snai1_GM.nodup_peak_701_lociStitched	chr16	15539909	15539995	1	87	0	5.0654	230	0
1_Snai1_GM.nodup_peak_1758_lociStitched	chrX	63405762	63405848	1	87	0	10.4748	231	0
1_Snai1_GM.nodup_peak_1431_lociStitched	chr6	105062077	105062163	1	87	0	4.4548	232	0
1_Snai1_GM.nodup_peak_950_lociStitched	chr2	56516282	56516368	1	87	0	7.8002	233	0
1_Snai1_GM.nodup_peak_1582_lociStitched	chr8	89517747	89517833	1	87	0	8.2044	234	0
1_Snai1_GM.nodup_peak_727_lociStitched	chr16	65334953	65335039	1	87	0	4.7644	235	0
1_Snai1_GM.nodup_peak_113_lociStitched	chr1	126160551	126160637	1	87	0	2.8466	236	0
1_Snai1_GM.nodup_peak_1136_lociStitched	chr3	114970269	114970355	1	87	0	3.5346	237	0
1_Snai1_GM.nodup_peak_462_lociStitched	chr13	99831452	99831538	1	87	0	4.214	238	0
1_Snai1_GM.nodup_peak_935_lociStitched	chr2	37694027	37694113	1	87	4.8074	6.3984	239	0
1_Snai1_GM.nodup_peak_1051_lociStitched	chr2	158977678	158977764	1	87	0	3.2078	240	0
1_Snai1_GM.nodup_peak_1369_lociStitched	chr6	16505416	16505502	1	87	7.2928	11.5584	241	0
1_Snai1_GM.nodup_peak_119_lociStitched	chr1	144019077	144019163	1	87	5.461	8.557	242	0
1_Snai1_GM.nodup_peak_860_lociStitched	chr18	74608253	74608339	1	87	0	7.0692	243	0
1_Snai1_GM.nodup_peak_649_lociStitched	chr15	61353589	61353675	1	87	10.3802	11.137	244	0
1_Snai1_GM.nodup_peak_112_lociStitched	chr1	126058096	126058182	1	87	0	4.644	245	0
1_Snai1_GM.nodup_peak_368_lociStitched	chr12	78474846	78474932	1	87	0	1.9866	246	0
1_Snai1_GM.nodup_peak_385_lociStitched	chr12	96410859	96410945	1	87	0	0	247	0
1_Snai1_GM.nodup_peak_1001_lociStitched	chr2	110472788	110472874	1	87	0	4.6956	248	0
