REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	4d_myotH3K27ac.bam	Input_MT_5d.bam
1_Tead4mt_peak_125_lociStitched	chr15	28028521	28028831	1	311	637.05	92.008
1_Tead4mt_peak_253_lociStitched	chr3	146307325	146307635	1	311	296.484	62.837
1_Tead4mt_peak_116_lociStitched	chr14	57760491	57760800	1	310	247.9416	69.525
1_Tead4mt_peak_46_lociStitched	chr10	61848611	61848919	1	309	104.2272	46.5388
1_Tead4mt_peak_267_lociStitched	chr4	55542718	55543026	1	309	241.5952	53.9616
1_Tead4mt_peak_138_lociStitched	chr15	66732680	66732987	1	308	186.6253	73.4651
1_Tead4mt_peak_158_lociStitched	chr17	65702158	65702464	1	307	495.2916	80.6004
1_Tead4mt_peak_197_lociStitched	chr19	57241602	57241906	1	305	135.9184	29.1232
1_Tead4mt_peak_300_lociStitched	chr5	148272144	148272447	1	304	401.6568	40.2081
1_Tead4mt_peak_136_lociStitched	chr15	64474290	64474592	1	303	182.1664	60.2188
1_Tead4mt_peak_14_lociStitched	chr1	134276879	134277180	1	302	319.9329	52.4944
1_Tead4mt_peak_249_lociStitched	chr3	135670927	135671227	1	301	430.41	69.03
1_Tead4mt_peak_292_lociStitched	chr5	64393537	64393837	1	301	315.72	43.83
1_Tead4mt_peak_359_lociStitched	chr9	120367290	120367589	1	300	440.0383	60.099
1_Tead4mt_peak_74_lociStitched	chr12	73476412	73476710	1	299	231.4268	40.8856
1_Tead4mt_peak_230_lociStitched	chr3	51197386	51197683	1	298	94.0599	23.9085
1_Tead4mt_peak_110_lociStitched	chr14	20938397	20938693	1	297	106.6488	74.148
1_Tead4mt_peak_204_lociStitched	chr2	51140522	51140817	1	296	260.544	44.3385
1_Tead4mt_peak_247_lociStitched	chr3	129182038	129182331	1	294	192.9112	42.1627
1_Tead4mt_peak_246_lociStitched	chr3	123138361	123138654	1	294	187.6372	42.2799
1_Tead4mt_peak_201_lociStitched	chr2	31953755	31954048	1	294	459.2775	44.1258
1_Tead4mt_peak_159_lociStitched	chr17	66352252	66352544	1	293	183.0256	38.4564
1_Tead4mt_peak_13_lociStitched	chr1	134160417	134160709	1	293	224.7232	42.4568
1_Tead4mt_peak_129_lociStitched	chr15	56043326	56043617	1	292	286.6641	75.4272
1_Tead4mt_peak_168_lociStitched	chr17	83276204	83276494	1	291	105.676	18.676
1_Tead4mt_peak_149_lociStitched	chr16	91841219	91841509	1	291	308.763	48.749
1_Tead4mt_peak_182_lociStitched	chr18	67577797	67578087	1	291	177.335	52.2
1_Tead4mt_peak_189_lociStitched	chr19	9060164	9060454	1	291	396.894	58.0
1_Tead4mt_peak_165_lociStitched	chr17	79091734	79092023	1	290	87.7404	42.2229
1_Tead4mt_peak_332_lociStitched	chr8	45815201	45815490	1	290	157.3894	63.4933
1_Tead4mt_peak_143_lociStitched	chr15	102045761	102046049	1	289	543.744	56.88
1_Tead4mt_peak_245_lociStitched	chr3	107266904	107267191	1	288	306.2003	46.9532
1_Tead4mt_peak_103_lociStitched	chr13	95545769	95546055	1	287	185.9858	40.7264
1_Tead4mt_peak_269_lociStitched	chr4	59218201	59218487	1	287	165.022	57.343
1_Tead4mt_peak_154_lociStitched	chr17	29341950	29342235	1	286	332.538	42.6075
1_Tead4mt_peak_38_lociStitched	chr10	37422571	37422856	1	286	78.204	58.653
1_Tead4mt_peak_155_lociStitched	chr17	31748254	31748538	1	285	575.4976	65.3484
1_Tead4mt_peak_133_lociStitched	chr15	61532086	61532370	1	285	154.212	64.6952
1_Tead4mt_peak_352_lociStitched	chr9	70047923	70048207	1	285	184.7136	38.908
1_Tead4mt_peak_167_lociStitched	chr17	79454537	79454821	1	285	211.6084	39.2204
1_Tead4mt_peak_6_lociStitched	chr1	71392459	71392742	1	284	228.8904	23.6588
1_Tead4mt_peak_117_lociStitched	chr14	74820136	74820419	1	284	204.9203	65.3164
1_Tead4mt_peak_166_lociStitched	chr17	79421751	79422034	1	284	213.8348	50.6287
1_Tead4mt_peak_15_lociStitched	chr1	137079369	137079652	1	284	139.0379	36.8183
1_Tead4mt_peak_72_lociStitched	chr12	72343650	72343933	1	284	31.3281	33.96
1_Tead4mt_peak_53_lociStitched	chr10	87016138	87016420	1	283	386.5938	64.0986
1_Tead4mt_peak_277_lociStitched	chr4	137641757	137642039	1	283	151.8006	62.0682
1_Tead4mt_peak_121_lociStitched	chr15	7862914	7863196	1	283	296.8896	65.7342
1_Tead4mt_peak_135_lociStitched	chr15	62328391	62328673	1	283	648.5154	74.6454
1_Tead4mt_peak_231_lociStitched	chr3	51220857	51221138	1	282	174.8663	51.1139
1_Tead4mt_peak_243_lociStitched	chr3	100227560	100227841	1	282	96.0177	49.175
1_Tead4mt_peak_199_lociStitched	chr2	13553970	13554249	1	280	187.0416	57.9483
1_Tead4mt_peak_50_lociStitched	chr10	77570289	77570567	1	279	195.1004	52.6254
1_Tead4mt_peak_175_lociStitched	chr18	35065842	35066120	1	279	219.4254	38.364
1_Tead4mt_peak_278_lociStitched	chr4	141286869	141287146	1	278	257.8039	33.3785
1_Tead4mt_peak_5_lociStitched	chr1	63555041	63555317	1	277	137.8068	47.6928
1_Tead4mt_peak_322_lociStitched	chr7	66812857	66813132	1	276	37.125	37.0975
1_Tead4mt_peak_295_lociStitched	chr5	97987048	97987323	1	276	75.0475	31.955
1_Tead4mt_peak_281_lociStitched	chr5	4993440	4993714	1	275	175.8806	52.608
1_Tead4mt_peak_226_lociStitched	chr3	21818480	21818754	1	275	280.3568	43.8948
1_Tead4mt_peak_263_lociStitched	chr4	45647561	45647835	1	275	232.9274	38.2504
1_Tead4mt_peak_357_lociStitched	chr9	102763598	102763871	1	274	116.6529	29.1018
1_Tead4mt_peak_4_lociStitched	chr1	55201923	55202196	1	274	276.276	45.0177
1_Tead4mt_peak_148_lociStitched	chr16	86061342	86061615	1	274	12.012	24.024
1_Tead4mt_peak_227_lociStitched	chr3	29976655	29976928	1	274	231.5859	38.8206
1_Tead4mt_peak_69_lociStitched	chr12	52854449	52854722	1	274	418.8639	73.0002
1_Tead4mt_peak_131_lociStitched	chr15	59107402	59107675	1	274	328.2825	59.9235
1_Tead4mt_peak_323_lociStitched	chr7	98391433	98391705	1	273	92.5344	28.152
1_Tead4mt_peak_196_lociStitched	chr19	57189402	57189674	1	273	246.024	85.136
1_Tead4mt_peak_181_lociStitched	chr18	62017300	62017571	1	272	40.0809	30.5959
1_Tead4mt_peak_250_lociStitched	chr3	136455081	136455352	1	272	39.0782	31.8154
1_Tead4mt_peak_70_lociStitched	chr12	59206919	59207190	1	272	201.4885	38.1297
1_Tead4mt_peak_336_lociStitched	chr8	73094376	73094647	1	272	225.6617	59.3219
1_Tead4mt_peak_179_lociStitched	chr18	57499977	57500248	1	272	126.8822	32.4387
1_Tead4mt_peak_170_lociStitched	chr18	5464672	5464943	1	272	188.3179	41.6798
1_Tead4mt_peak_188_lociStitched	chr19	3344758	3345029	1	272	183.4128	22.2762
1_Tead4mt_peak_228_lociStitched	chr3	38076887	38077156	1	270	205.7312	42.9862
1_Tead4mt_peak_80_lociStitched	chr12	113147642	113147911	1	270	533.3732	36.315
1_Tead4mt_peak_198_lociStitched	chr2	4339244	4339513	1	270	203.0412	66.3085
1_Tead4mt_peak_43_lociStitched	chr10	51956525	51956794	1	270	286.0277	25.6357
1_Tead4mt_peak_169_lociStitched	chr17	88595142	88595410	1	269	205.288	68.4204
1_Tead4mt_peak_81_lociStitched	chr12	116293888	116294156	1	269	281.1588	19.0816
1_Tead4mt_peak_286_lociStitched	chr5	28009490	28009758	1	269	110.9252	22.0832
1_Tead4mt_peak_275_lociStitched	chr4	123593770	123594038	1	269	203.5728	42.2636
1_Tead4mt_peak_209_lociStitched	chr2	91330130	91330398	1	269	304.3944	36.582
1_Tead4mt_peak_304_lociStitched	chr6	43382345	43382612	1	268	89.2314	39.0621
1_Tead4mt_peak_274_lociStitched	chr4	83379103	83379369	1	267	358.8872	69.9314
1_Tead4mt_peak_202_lociStitched	chr2	44969179	44969445	1	267	164.0156	41.7088
1_Tead4mt_peak_123_lociStitched	chr15	25396372	25396637	1	266	366.3625	49.9525
1_Tead4mt_peak_283_lociStitched	chr5	12809922	12810187	1	266	71.6295	42.8505
1_Tead4mt_peak_238_lociStitched	chr3	83517950	83518215	1	266	57.1605	53.583
1_Tead4mt_peak_84_lociStitched	chr13	16739611	16739876	1	266	109.7365	19.08
1_Tead4mt_peak_303_lociStitched	chr5	151316669	151316934	1	266	222.123	38.531
1_Tead4mt_peak_358_lociStitched	chr9	102779554	102779819	1	266	117.8985	17.596
1_Tead4mt_peak_160_lociStitched	chr17	70683861	70684125	1	265	56.6808	29.3568
1_Tead4mt_peak_176_lociStitched	chr18	54985861	54986124	1	264	137.4964	36.1362
1_Tead4mt_peak_282_lociStitched	chr5	12379643	12379906	1	264	172.9488	28.7196
1_Tead4mt_peak_16_lociStitched	chr1	158787825	158788088	1	264	22.1709	39.8971
1_Tead4mt_peak_314_lociStitched	chr6	114888991	114889254	1	264	56.8343	37.083
1_Tead4mt_peak_305_lociStitched	chr6	50355395	50355658	1	264	436.2907	40.6598
1_Tead4mt_peak_239_lociStitched	chr3	88630134	88630397	1	264	285.3024	65.5659
1_Tead4mt_peak_213_lociStitched	chr2	120980891	120981153	1	263	250.472	45.064
1_Tead4mt_peak_48_lociStitched	chr10	66234316	66234578	1	263	49.4394	31.6234
1_Tead4mt_peak_71_lociStitched	chr12	70512086	70512348	1	263	183.0594	38.4354
1_Tead4mt_peak_232_lociStitched	chr3	52539886	52540148	1	263	111.5072	30.6016
1_Tead4mt_peak_229_lociStitched	chr3	41185431	41185692	1	262	415.5903	52.1739
1_Tead4mt_peak_299_lociStitched	chr5	144315145	144315406	1	262	163.5948	38.889
1_Tead4mt_peak_54_lociStitched	chr10	95545072	95545333	1	262	228.3489	57.8898
1_Tead4mt_peak_151_lociStitched	chr17	9837356	9837617	1	262	392.3352	32.9121
1_Tead4mt_peak_222_lociStitched	chr2	163800948	163801209	1	262	120.3993	57.7071
1_Tead4mt_peak_328_lociStitched	chr8	11801668	11801929	1	262	103.6953	26.9352
1_Tead4mt_peak_279_lociStitched	chr5	3244204	3244464	1	261	58.448	23.53
1_Tead4mt_peak_343_lociStitched	chr8	126839716	126839976	1	261	74.334	52.39
1_Tead4mt_peak_341_lociStitched	chr8	122850774	122851034	1	261	108.55	45.266
1_Tead4mt_peak_318_lociStitched	chr6	146195897	146196156	1	260	62.7039	42.3465
1_Tead4mt_peak_29_lociStitched	chr1	192779124	192779383	1	260	466.5367	50.6604
1_Tead4mt_peak_27_lociStitched	chr1	186444668	186444927	1	260	162.8851	47.9927
1_Tead4mt_peak_83_lociStitched	chr13	9350816	9351074	1	259	168.345	47.4462
1_Tead4mt_peak_172_lociStitched	chr18	6237888	6238146	1	259	91.9512	57.5082
1_Tead4mt_peak_257_lociStitched	chr4	3776202	3776460	1	259	297.474	54.6444
1_Tead4mt_peak_122_lociStitched	chr15	23581958	23582216	1	259	100.7748	72.627
1_Tead4mt_peak_337_lociStitched	chr8	73310043	73310301	1	259	72.0852	25.542
1_Tead4mt_peak_178_lociStitched	chr18	57439916	57440173	1	258	128.7056	26.8308
1_Tead4mt_peak_94_lociStitched	chr13	46522876	46523133	1	258	509.2198	36.7253
1_Tead4mt_peak_354_lociStitched	chr9	96702018	96702275	1	258	124.0282	38.3187
1_Tead4mt_peak_36_lociStitched	chr10	23478943	23479200	1	258	49.7809	27.1135
1_Tead4mt_peak_285_lociStitched	chr5	25006927	25007184	1	258	17.4246	45.0007
1_Tead4mt_peak_128_lociStitched	chr15	55256017	55256272	1	256	63.2655	44.4975
1_Tead4mt_peak_109_lociStitched	chr14	9458910	9459165	1	256	76.9845	50.5665
1_Tead4mt_peak_171_lociStitched	chr18	5929214	5929469	1	256	71.5275	25.1175
1_Tead4mt_peak_288_lociStitched	chr5	31000157	31000412	1	256	368.3985	56.814
1_Tead4mt_peak_335_lociStitched	chr8	60773414	60773669	1	256	312.4515	42.2535
1_Tead4mt_peak_41_lociStitched	chr10	42782313	42782568	1	256	86.9805	28.7895
1_Tead4mt_peak_119_lociStitched	chr14	99541907	99542161	1	255	110.5154	43.3832
1_Tead4mt_peak_68_lociStitched	chr12	52493248	52493502	1	255	101.4984	14.5542
1_Tead4mt_peak_200_lociStitched	chr2	27075614	27075868	1	255	243.1542	50.6476
1_Tead4mt_peak_88_lociStitched	chr13	27660841	27661095	1	255	25.5016	24.6634
1_Tead4mt_peak_78_lociStitched	chr12	94071183	94071436	1	254	80.7323	19.1521
1_Tead4mt_peak_1_lociStitched	chr1	10571075	10571328	1	254	110.6116	38.3295
1_Tead4mt_peak_298_lociStitched	chr5	139114935	139115188	1	254	81.8961	50.1699
1_Tead4mt_peak_65_lociStitched	chr12	27375088	27375341	1	254	121.2123	39.3415
1_Tead4mt_peak_57_lociStitched	chr10	110859381	110859634	1	254	71.3966	52.118
1_Tead4mt_peak_339_lociStitched	chr8	94789326	94789577	1	252	294.8497	23.6442
1_Tead4mt_peak_124_lociStitched	chr15	27594983	27595234	1	252	409.5818	59.236
1_Tead4mt_peak_320_lociStitched	chr6	147116703	147116954	1	252	45.1549	40.6369
1_Tead4mt_peak_312_lociStitched	chr6	100170904	100171154	1	251	115.75	46.325
1_Tead4mt_peak_237_lociStitched	chr3	83300067	83300317	1	251	284.175	29.85
1_Tead4mt_peak_33_lociStitched	chr10	16553430	16553680	1	251	95.15	64.425
1_Tead4mt_peak_22_lociStitched	chr1	170701313	170701563	1	251	436.3	37.875
1_Tead4mt_peak_242_lociStitched	chr3	99674242	99674491	1	250	236.5002	45.4674
1_Tead4mt_peak_92_lociStitched	chr13	44939455	44939704	1	250	257.3415	31.5483
1_Tead4mt_peak_59_lociStitched	chr10	116260683	116260932	1	250	360.7263	76.941
1_Tead4mt_peak_289_lociStitched	chr5	31630164	31630413	1	250	136.1532	39.7653
1_Tead4mt_peak_12_lociStitched	chr1	133942051	133942299	1	249	86.6512	43.9456
1_Tead4mt_peak_294_lociStitched	chr5	90706413	90706661	1	249	104.16	30.3056
1_Tead4mt_peak_258_lociStitched	chr4	5793154	5793402	1	249	63.1656	63.1904
1_Tead4mt_peak_180_lociStitched	chr18	60613475	60613722	1	248	151.3616	42.2864
1_Tead4mt_peak_2_lociStitched	chr1	39746422	39746669	1	248	165.1689	36.9512
1_Tead4mt_peak_104_lociStitched	chr13	103670684	103670930	1	247	81.7704	15.7932
1_Tead4mt_peak_192_lociStitched	chr19	31905763	31906009	1	247	73.1358	36.4818
1_Tead4mt_peak_102_lociStitched	chr13	73684718	73684964	1	247	250.4526	53.8986
1_Tead4mt_peak_317_lociStitched	chr6	137465335	137465581	1	247	61.5246	43.5666
1_Tead4mt_peak_153_lociStitched	chr17	26584666	26584912	1	247	612.7368	49.1016
1_Tead4mt_peak_52_lociStitched	chr10	84816264	84816509	1	246	531.6255	72.961
1_Tead4mt_peak_310_lociStitched	chr6	91621584	91621829	1	246	431.9595	42.2135
1_Tead4mt_peak_215_lociStitched	chr2	129206767	129207012	1	246	150.9935	65.17
1_Tead4mt_peak_66_lociStitched	chr12	31838579	31838824	1	246	248.6015	45.717
1_Tead4mt_peak_262_lociStitched	chr4	41257759	41258004	1	246	153.0515	61.9605
1_Tead4mt_peak_82_lociStitched	chr13	5869601	5869846	1	246	275.233	22.7605
1_Tead4mt_peak_218_lociStitched	chr2	132006535	132006779	1	245	140.4708	37.3564
1_Tead4mt_peak_190_lociStitched	chr19	16386553	16386797	1	245	288.6276	53.6068
1_Tead4mt_peak_355_lociStitched	chr9	98314394	98314638	1	245	42.4072	28.6456
1_Tead4mt_peak_219_lociStitched	chr2	135863810	135864054	1	245	275.6468	38.0884
1_Tead4mt_peak_28_lociStitched	chr1	186718926	186719170	1	245	64.4404	29.1092
1_Tead4mt_peak_364_lociStitched	chrX	169882461	169882705	1	245	135.664	38.3812
1_Tead4mt_peak_120_lociStitched	chr14	121183493	121183737	1	245	219.6	45.8232
1_Tead4mt_peak_73_lociStitched	chr12	73201560	73201803	1	244	51.6861	32.5863
1_Tead4mt_peak_127_lociStitched	chr15	39047590	39047833	1	244	79.3395	25.8552
1_Tead4mt_peak_26_lociStitched	chr1	184261165	184261408	1	244	347.5386	55.8414
1_Tead4mt_peak_347_lociStitched	chr9	34279955	34280198	1	244	102.5703	27.4347
1_Tead4mt_peak_344_lociStitched	chr8	127133225	127133468	1	244	130.491	19.9503
1_Tead4mt_peak_45_lociStitched	chr10	61278071	61278314	1	244	282.1959	56.4246
1_Tead4mt_peak_297_lociStitched	chr5	118424888	118425131	1	244	59.6565	15.309
1_Tead4mt_peak_113_lociStitched	chr14	46517320	46517563	1	244	123.4683	24.8832
1_Tead4mt_peak_351_lociStitched	chr9	62624881	62625124	1	244	130.6611	26.9001
1_Tead4mt_peak_241_lociStitched	chr3	93537155	93537398	1	244	75.2328	62.4753
1_Tead4mt_peak_326_lociStitched	chr7	145251621	145251863	1	243	157.542	28.4592
1_Tead4mt_peak_10_lociStitched	chr1	131431935	131432177	1	243	166.98	34.5334
1_Tead4mt_peak_342_lociStitched	chr8	126603309	126603551	1	243	128.7198	23.7886
1_Tead4mt_peak_145_lociStitched	chr16	31019603	31019845	1	243	140.6988	53.3852
1_Tead4mt_peak_20_lociStitched	chr1	167270028	167270269	1	242	227.0702	58.5148
1_Tead4mt_peak_161_lociStitched	chr17	70738579	70738820	1	242	481.3252	54.6106
1_Tead4mt_peak_44_lociStitched	chr10	57572302	57572543	1	242	44.1753	31.9084
1_Tead4mt_peak_325_lociStitched	chr7	112720152	112720393	1	242	76.5898	22.413
1_Tead4mt_peak_256_lociStitched	chr3	155545919	155546160	1	242	81.9641	22.6781
1_Tead4mt_peak_331_lociStitched	chr8	45528945	45529186	1	242	307.1545	54.4178
1_Tead4mt_peak_327_lociStitched	chr8	10962051	10962292	1	242	45.7659	12.9899
1_Tead4mt_peak_21_lociStitched	chr1	169699228	169699468	1	241	100.92	26.568
1_Tead4mt_peak_208_lociStitched	chr2	64248119	64248359	1	241	46.968	21.84
1_Tead4mt_peak_111_lociStitched	chr14	25505481	25505721	1	241	124.248	17.688
1_Tead4mt_peak_340_lociStitched	chr8	105544618	105544858	1	241	168.528	23.256
1_Tead4mt_peak_67_lociStitched	chr12	33181873	33182113	1	241	146.04	31.968
1_Tead4mt_peak_346_lociStitched	chr9	21791944	21792184	1	241	254.208	36.744
1_Tead4mt_peak_60_lociStitched	chr10	117151363	117151603	1	241	182.352	48.144
1_Tead4mt_peak_130_lociStitched	chr15	56841607	56841847	1	241	205.032	104.304
1_Tead4mt_peak_260_lociStitched	chr4	8945140	8945379	1	240	193.7573	40.8212
1_Tead4mt_peak_293_lociStitched	chr5	64878220	64878458	1	239	159.7694	34.272
1_Tead4mt_peak_211_lociStitched	chr2	102112183	102112421	1	239	178.5238	50.694
1_Tead4mt_peak_86_lociStitched	chr13	19591109	19591347	1	239	63.2842	35.224
1_Tead4mt_peak_93_lociStitched	chr13	45627161	45627399	1	239	130.5668	24.038
1_Tead4mt_peak_64_lociStitched	chr12	8897176	8897414	1	239	299.4516	64.8312
1_Tead4mt_peak_349_lociStitched	chr9	40795654	40795892	1	239	101.1738	16.7552
1_Tead4mt_peak_8_lociStitched	chr1	129540837	129541074	1	238	51.7134	44.2953
1_Tead4mt_peak_195_lociStitched	chr19	53861323	53861560	1	238	191.6145	33.7725
1_Tead4mt_peak_191_lociStitched	chr19	24730830	24731067	1	238	182.5848	39.105
1_Tead4mt_peak_150_lociStitched	chr17	4494531	4494768	1	238	144.1671	41.1906
1_Tead4mt_peak_99_lociStitched	chr13	60365069	60365306	1	238	84.6801	30.9048
1_Tead4mt_peak_34_lociStitched	chr10	17012602	17012839	1	238	158.1975	34.3176
1_Tead4mt_peak_183_lociStitched	chr18	69704778	69705015	1	238	69.2514	49.5804
1_Tead4mt_peak_290_lociStitched	chr5	36714871	36715108	1	238	266.4117	40.3611
1_Tead4mt_peak_76_lociStitched	chr12	84187032	84187268	1	237	139.1692	28.7684
1_Tead4mt_peak_98_lociStitched	chr13	55482543	55482779	1	237	63.2952	26.8096
1_Tead4mt_peak_77_lociStitched	chr12	91070669	91070905	1	237	194.228	56.0736
1_Tead4mt_peak_31_lociStitched	chr10	14000424	14000660	1	237	63.956	34.8572
1_Tead4mt_peak_185_lociStitched	chr18	75478890	75479126	1	237	91.1196	32.9692
1_Tead4mt_peak_132_lociStitched	chr15	59151603	59151839	1	237	493.6884	68.9828
1_Tead4mt_peak_324_lociStitched	chr7	109709191	109709427	1	237	108.5364	38.7512
1_Tead4mt_peak_210_lociStitched	chr2	91370436	91370671	1	236	216.67	38.869
1_Tead4mt_peak_91_lociStitched	chr13	42538199	42538434	1	236	69.8655	41.736
1_Tead4mt_peak_100_lociStitched	chr13	63154939	63155174	1	236	370.219	57.3165
1_Tead4mt_peak_224_lociStitched	chr3	20792608	20792843	1	236	78.4195	46.436
1_Tead4mt_peak_106_lociStitched	chr13	110643765	110644000	1	236	428.593	51.982
1_Tead4mt_peak_75_lociStitched	chr12	80366203	80366438	1	236	274.574	41.2425
1_Tead4mt_peak_205_lociStitched	chr2	59395243	59395477	1	235	136.2582	32.2452
1_Tead4mt_peak_302_lociStitched	chr5	151112763	151112997	1	235	204.516	39.312
1_Tead4mt_peak_280_lociStitched	chr5	4234568	4234802	1	235	58.5702	54.8964
1_Tead4mt_peak_306_lociStitched	chr6	54794234	54794468	1	235	170.3286	70.4808
1_Tead4mt_peak_268_lociStitched	chr4	57560104	57560338	1	235	402.7374	52.3224
1_Tead4mt_peak_307_lociStitched	chr6	67138818	67139052	1	235	219.7962	42.588
1_Tead4mt_peak_193_lociStitched	chr19	32341130	32341364	1	235	121.4928	32.0814
1_Tead4mt_peak_56_lociStitched	chr10	98629300	98629534	1	235	90.792	33.1812
1_Tead4mt_peak_19_lociStitched	chr1	164628974	164629207	1	234	206.4147	43.9438
1_Tead4mt_peak_105_lociStitched	chr13	107488967	107489200	1	234	81.2471	44.6661
1_Tead4mt_peak_273_lociStitched	chr4	82166261	82166494	1	234	145.9512	20.737
1_Tead4mt_peak_212_lociStitched	chr2	120146625	120146858	1	234	199.3781	28.7056
1_Tead4mt_peak_271_lociStitched	chr4	66881585	66881818	1	234	99.3512	30.1036
1_Tead4mt_peak_51_lociStitched	chr10	84339524	84339757	1	234	288.8967	42.1963
1_Tead4mt_peak_272_lociStitched	chr4	76296534	76296767	1	234	176.2878	28.9852
1_Tead4mt_peak_216_lociStitched	chr2	130488679	130488912	1	234	215.6881	78.7074
1_Tead4mt_peak_356_lociStitched	chr9	99132014	99132247	1	234	118.131	31.0822
1_Tead4mt_peak_142_lociStitched	chr15	68301204	68301436	1	233	147.1808	30.8096
1_Tead4mt_peak_254_lociStitched	chr3	146471379	146471611	1	233	82.7776	53.708
1_Tead4mt_peak_62_lociStitched	chr10	119580037	119580269	1	233	142.4712	42.2008
1_Tead4mt_peak_333_lociStitched	chr8	48822283	48822515	1	233	45.7968	24.36
1_Tead4mt_peak_11_lociStitched	chr1	133696024	133696256	1	233	156.4608	38.0016
1_Tead4mt_peak_360_lociStitched	chrX	18874144	18874376	1	233	15.2656	33.408
1_Tead4mt_peak_63_lociStitched	chr10	121904180	121904412	1	233	65.8184	84.9352
1_Tead4mt_peak_266_lociStitched	chr4	54877494	54877726	1	233	127.8088	40.02
1_Tead4mt_peak_353_lociStitched	chr9	88373049	88373281	1	233	145.1856	51.0864
1_Tead4mt_peak_308_lociStitched	chr6	71990080	71990312	1	233	501.1896	42.2936
1_Tead4mt_peak_236_lociStitched	chr3	79907401	79907633	1	233	185.9712	29.2784
1_Tead4mt_peak_184_lociStitched	chr18	70601343	70601575	1	233	230.2136	37.2128
