REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	4d_myotH3K27ac.bam	Input_MT_5d.bam
1_Mef2Da2_5d_peak_7611_lociStitched	chr6	88857321	88857638	1	318	233.9143	44.0947
1_Mef2Da2_5d_peak_2750_lociStitched	chr13	101427857	101428174	1	318	223.9605	74.2731
1_Mef2Da2_5d_peak_6186_lociStitched	chr3	115737989	115738305	1	317	95.8112	85.2884
1_Mef2Da2_5d_peak_3562_lociStitched	chr15	81939131	81939447	1	317	362.8944	52.2032
1_Mef2Da2_5d_peak_51_lociStitched	chr1	34040963	34041279	1	317	255.2964	32.706
1_Mef2Da2_5d_peak_526_lociStitched	chr1	149010873	149011189	1	317	71.89	45.5356
1_Mef2Da2_5d_peak_38_lociStitched	chr1	21052163	21052479	1	317	391.9032	64.5272
1_Mef2Da2_5d_peak_7434_lociStitched	chr6	24586790	24587105	1	316	133.497	29.799
1_Mef2Da2_5d_peak_524_lociStitched	chr1	147394272	147394587	1	316	58.59	55.1565
1_Mef2Da2_5d_peak_5225_lociStitched	chr2	35270582	35270897	1	316	375.984	49.896
1_Mef2Da2_5d_peak_3025_lociStitched	chr14	62322997	62323312	1	316	184.6215	55.188
1_Mef2Da2_5d_peak_1374_lociStitched	chr11	5915834	5916148	1	315	100.009	62.7372
1_Mef2Da2_5d_peak_7483_lociStitched	chr6	35426215	35426529	1	315	130.3414	46.0952
1_Mef2Da2_5d_peak_5224_lociStitched	chr2	35183266	35183580	1	315	321.065	78.9396
1_Mef2Da2_5d_peak_9212_lociStitched	chr9	85090374	85090688	1	315	169.3716	42.5784
1_Mef2Da2_5d_peak_2698_lociStitched	chr13	94153787	94154101	1	315	827.7668	43.2378
1_Mef2Da2_5d_peak_764_lociStitched	chr1	186715315	186715628	1	314	244.5469	48.9845
1_Mef2Da2_5d_peak_4617_lociStitched	chr18	46863384	46863697	1	314	194.0913	42.255
1_Mef2Da2_5d_peak_1771_lociStitched	chr11	98394376	98394689	1	314	269.8373	34.0231
1_Mef2Da2_5d_peak_5185_lociStitched	chr2	29624777	29625089	1	313	115.284	96.6888
1_Mef2Da2_5d_peak_5267_lociStitched	chr2	48568707	48569019	1	313	229.3824	48.5472
1_Mef2Da2_5d_peak_242_lociStitched	chr1	75248272	75248584	1	313	1050.036	71.6352
1_Mef2Da2_5d_peak_8379_lociStitched	chr8	3247125	3247436	1	312	83.4413	45.406
1_Mef2Da2_5d_peak_1182_lociStitched	chr10	84026857	84027168	1	312	136.3424	67.798
1_Mef2Da2_5d_peak_281_lociStitched	chr1	82110021	82110332	1	312	84.3121	58.6235
1_Mef2Da2_5d_peak_7533_lociStitched	chr6	54794236	54794546	1	311	249.891	98.921
1_Mef2Da2_5d_peak_4641_lociStitched	chr18	55151081	55151390	1	310	171.2787	47.3079
1_Mef2Da2_5d_peak_3857_lociStitched	chr16	32854097	32854406	1	310	113.8356	13.7814
1_Mef2Da2_5d_peak_1310_lociStitched	chr10	117940876	117941185	1	310	408.1581	49.9344
1_Mef2Da2_5d_peak_6546_lociStitched	chr4	66025314	66025623	1	310	200.9118	30.1275
1_Mef2Da2_5d_peak_1158_lociStitched	chr10	80774534	80774843	1	310	319.9695	64.4574
1_Mef2Da2_5d_peak_6751_lociStitched	chr4	126237794	126238103	1	310	459.2667	31.9197
1_Mef2Da2_5d_peak_4042_lociStitched	chr17	5997355	5997663	1	309	551.5972	82.7596
1_Mef2Da2_5d_peak_3166_lociStitched	chr15	4020764	4021072	1	309	235.466	51.4052
1_Mef2Da2_5d_peak_9272_lociStitched	chr9	102915220	102915528	1	309	385.3696	49.4032
1_Mef2Da2_5d_peak_2572_lociStitched	chr13	52079932	52080240	1	309	164.5644	59.9984
1_Mef2Da2_5d_peak_7916_lociStitched	chr7	19911441	19911749	1	309	170.6628	28.4284
1_Mef2Da2_5d_peak_5363_lociStitched	chr2	72269759	72270066	1	308	406.3145	43.8703
1_Mef2Da2_5d_peak_5819_lociStitched	chr3	7422297	7422604	1	308	117.274	56.5187
1_Mef2Da2_5d_peak_9346_lociStitched	chr9	119425256	119425563	1	308	81.4164	39.8793
1_Mef2Da2_5d_peak_8214_lociStitched	chr7	110164071	110164378	1	308	179.6257	40.9538
1_Mef2Da2_5d_peak_1116_lociStitched	chr10	70057163	70057470	1	308	472.0432	72.452
1_Mef2Da2_5d_peak_137_lociStitched	chr1	55201918	55202224	1	307	338.1912	52.1118
1_Mef2Da2_5d_peak_1133_lociStitched	chr10	75899030	75899336	1	307	689.2344	41.7078
1_Mef2Da2_5d_peak_2058_lociStitched	chr12	54405078	54405384	1	307	292.5666	47.3688
1_Mef2Da2_5d_peak_5774_lociStitched	chr2	167606782	167607088	1	307	200.0322	62.118
1_Mef2Da2_5d_peak_3247_lociStitched	chr15	28081181	28081487	1	307	118.269	92.565
1_Mef2Da2_5d_peak_7201_lociStitched	chr5	103789638	103789944	1	307	470.5362	45.3798
1_Mef2Da2_5d_peak_5293_lociStitched	chr2	52412646	52412951	1	306	65.6665	47.824
1_Mef2Da2_5d_peak_3265_lociStitched	chr15	32328668	32328973	1	306	355.386	64.66
1_Mef2Da2_5d_peak_9282_lociStitched	chr9	104201359	104201664	1	306	86.681	55.2355
1_Mef2Da2_5d_peak_8509_lociStitched	chr8	46005685	46005990	1	306	286.1205	53.497
1_Mef2Da2_5d_peak_2352_lociStitched	chr13	12337834	12338138	1	305	188.3584	51.68
1_Mef2Da2_5d_peak_76_lociStitched	chr1	37081847	37082151	1	305	119.7456	57.7904
1_Mef2Da2_5d_peak_8628_lociStitched	chr8	82253827	82254131	1	305	143.7008	57.7904
1_Mef2Da2_5d_peak_7467_lociStitched	chr6	32659730	32660034	1	305	429.5216	83.6
1_Mef2Da2_5d_peak_8807_lociStitched	chr8	120119896	120120200	1	305	306.4016	35.9936
1_Mef2Da2_5d_peak_5103_lociStitched	chr2	3816251	3816555	1	305	198.1168	43.016
1_Mef2Da2_5d_peak_1407_lociStitched	chr11	16907924	16908228	1	305	150.024	38.608
1_Mef2Da2_5d_peak_1268_lociStitched	chr10	98943893	98944196	1	304	340.1175	74.7804
1_Mef2Da2_5d_peak_364_lociStitched	chr1	95339648	95339951	1	304	131.2596	76.2651
1_Mef2Da2_5d_peak_5307_lociStitched	chr2	59364431	59364734	1	304	458.7117	57.4791
1_Mef2Da2_5d_peak_1444_lociStitched	chr11	30166333	30166635	1	303	155.2884	43.9108
1_Mef2Da2_5d_peak_1375_lociStitched	chr11	6000463	6000765	1	303	196.451	56.2324
1_Mef2Da2_5d_peak_1615_lociStitched	chr11	70822331	70822633	1	303	370.8862	42.5518
1_Mef2Da2_5d_peak_4624_lociStitched	chr18	49949269	49949571	1	303	263.3138	39.9848
1_Mef2Da2_5d_peak_434_lociStitched	chr1	133083905	133084207	1	303	300.4598	43.035
1_Mef2Da2_5d_peak_1618_lociStitched	chr11	72086699	72087001	1	303	207.8666	74.7148
1_Mef2Da2_5d_peak_5128_lociStitched	chr2	12825932	12826234	1	303	36.4816	67.5272
1_Mef2Da2_5d_peak_4076_lociStitched	chr17	10040968	10041270	1	303	398.2776	45.753
1_Mef2Da2_5d_peak_1061_lociStitched	chr10	61667642	61667944	1	303	203.2762	48.018
1_Mef2Da2_5d_peak_4253_lociStitched	chr17	47759763	47760064	1	302	85.0626	45.451
1_Mef2Da2_5d_peak_272_lociStitched	chr1	81549736	81550037	1	302	74.8286	63.21
1_Mef2Da2_5d_peak_6912_lociStitched	chr5	5420258	5420559	1	302	463.5099	51.5914
1_Mef2Da2_5d_peak_4773_lociStitched	chr18	70601300	70601600	1	301	300.09	47.43
1_Mef2Da2_5d_peak_3121_lociStitched	chr14	99190206	99190506	1	301	173.94	55.05
1_Mef2Da2_5d_peak_2936_lociStitched	chr14	34574038	34574338	1	301	265.5	61.68
1_Mef2Da2_5d_peak_314_lociStitched	chr1	89509868	89510168	1	301	253.68	59.97
1_Mef2Da2_5d_peak_8469_lociStitched	chr8	35001377	35001677	1	301	97.53	22.23
2_Mef2Da2_5d_peak_7512_lociStitched	chr6	51715346	51715646	2	221	214.17	50.16
1_Mef2Da2_5d_peak_197_lociStitched	chr1	66985309	66985609	1	301	303.18	40.2
1_Mef2Da2_5d_peak_7279_lociStitched	chr5	122439547	122439847	1	301	169.53	33.99
1_Mef2Da2_5d_peak_4166_lociStitched	chr17	29409928	29410227	1	300	206.7585	80.1918
1_Mef2Da2_5d_peak_5047_lociStitched	chr19	47486016	47486315	1	300	485.9348	38.7803
1_Mef2Da2_5d_peak_9165_lociStitched	chr9	74912872	74913171	1	300	425.6863	37.1657
1_Mef2Da2_5d_peak_7868_lociStitched	chr6	147779605	147779904	1	300	151.294	49.933
1_Mef2Da2_5d_peak_1565_lociStitched	chr11	61400741	61401040	1	300	411.5735	58.5143
1_Mef2Da2_5d_peak_2946_lociStitched	chr14	45492119	45492418	1	300	171.2373	58.305
1_Mef2Da2_5d_peak_2907_lociStitched	chr14	26441453	26441752	1	300	105.6965	74.2417
1_Mef2Da2_5d_peak_5354_lociStitched	chr2	69681019	69681317	1	299	214.262	73.755
1_Mef2Da2_5d_peak_4911_lociStitched	chr19	22905194	22905492	1	299	93.0654	29.5914
1_Mef2Da2_5d_peak_153_lociStitched	chr1	59459037	59459335	1	299	239.7112	35.4322
1_Mef2Da2_5d_peak_4622_lociStitched	chr18	47318520	47318818	1	299	209.3152	33.525
1_Mef2Da2_5d_peak_4000_lociStitched	chr16	93246974	93247272	1	299	221.0564	19.072
1_Mef2Da2_5d_peak_8687_lociStitched	chr8	91395632	91395930	1	299	333.0448	79.417
1_Mef2Da2_5d_peak_5636_lociStitched	chr2	132048282	132048580	1	299	302.321	68.3612
1_Mef2Da2_5d_peak_5924_lociStitched	chr3	42753083	42753381	1	299	563.9352	87.7908
1_Mef2Da2_5d_peak_4799_lociStitched	chr18	76067289	76067587	1	299	233.0956	42.2266
1_Mef2Da2_5d_peak_8947_lociStitched	chr9	30985816	30986113	1	298	20.493	34.1847
1_Mef2Da2_5d_peak_358_lociStitched	chr1	92787232	92787529	1	298	332.3727	26.136
1_Mef2Da2_5d_peak_1466_lociStitched	chr11	32336558	32336855	1	298	456.7266	72.0522
1_Mef2Da2_5d_peak_363_lociStitched	chr1	95318265	95318562	1	298	135.3429	47.3418
1_Mef2Da2_5d_peak_3359_lociStitched	chr15	55849763	55850060	1	298	205.9398	33.0858
1_Mef2Da2_5d_peak_4662_lociStitched	chr18	60638207	60638503	1	297	329.3	72.5496
1_Mef2Da2_5d_peak_663_lociStitched	chr1	173737014	173737310	1	297	96.6144	43.6008
1_Mef2Da2_5d_peak_8763_lociStitched	chr8	110676610	110676906	1	297	718.7768	57.6016
1_Mef2Da2_5d_peak_9489_lociStitched	chrX	112255469	112255765	1	297	134.7096	51.4152
1_Mef2Da2_5d_peak_4578_lociStitched	chr18	37918208	37918504	1	297	87.468	54.6416
1_Mef2Da2_5d_peak_2651_lociStitched	chr13	75740105	75740401	1	297	162.3856	38.7464
1_Mef2Da2_5d_peak_382_lociStitched	chr1	120245646	120245941	1	296	320.37	76.0805
1_Mef2Da2_5d_peak_5028_lociStitched	chr19	46619998	46620293	1	296	566.7835	45.194
1_Mef2Da2_5d_peak_122_lociStitched	chr1	52454813	52455108	1	296	108.8255	54.28
1_Mef2Da2_5d_peak_7493_lociStitched	chr6	38892166	38892461	1	296	213.2555	47.4655
1_Mef2Da2_5d_peak_1541_lociStitched	chr11	55085432	55085726	1	295	143.0016	44.5704
1_Mef2Da2_5d_peak_3343_lociStitched	chr15	53319832	53320126	1	295	118.335	56.3598
2_Mef2Da2_5d_peak_5132_lociStitched	chr2	13556455	13556749	2	237	173.9598	53.0964
1_Mef2Da2_5d_peak_4921_lociStitched	chr19	24615901	24616195	1	295	184.7202	55.5072
1_Mef2Da2_5d_peak_3877_lociStitched	chr16	38370849	38371143	1	295	665.4102	72.7356
1_Mef2Da2_5d_peak_3907_lociStitched	chr16	45110653	45110946	1	294	101.1436	68.2983
1_Mef2Da2_5d_peak_7189_lociStitched	chr5	102520576	102520869	1	294	116.6726	35.0135
1_Mef2Da2_5d_peak_7546_lociStitched	chr6	59365343	59365636	1	294	154.0301	50.6011
1_Mef2Da2_5d_peak_4974_lociStitched	chr19	36264425	36264718	1	294	158.1028	51.2164
1_Mef2Da2_5d_peak_5248_lociStitched	chr2	39295517	39295810	1	294	141.4897	45.9717
1_Mef2Da2_5d_peak_8751_lociStitched	chr8	106718152	106718445	1	294	71.492	48.052
1_Mef2Da2_5d_peak_7360_lociStitched	chr5	139060626	139060919	1	294	340.4367	35.3065
2_Mef2Da2_5d_peak_1686_lociStitched	chr11	86570290	86570583	2	234	433.054	31.4096
1_Mef2Da2_5d_peak_3510_lociStitched	chr15	77117219	77117512	1	294	61.6472	65.1925
1_Mef2Da2_5d_peak_8204_lociStitched	chr7	102383235	102383528	1	294	310.287	30.179
1_Mef2Da2_5d_peak_6407_lociStitched	chr4	33587736	33588028	1	293	137.6488	41.6684
1_Mef2Da2_5d_peak_7839_lociStitched	chr6	145950727	145951019	1	293	196.3408	39.0404
1_Mef2Da2_5d_peak_2241_lociStitched	chr12	98602172	98602464	1	293	34.3976	33.726
1_Mef2Da2_5d_peak_5831_lociStitched	chr3	19239444	19239736	1	293	204.984	42.778
1_Mef2Da2_5d_peak_4422_lociStitched	chr17	86968078	86968369	1	292	245.3421	49.8774
1_Mef2Da2_5d_peak_5213_lociStitched	chr2	33253714	33254005	1	292	309.9441	58.5783
1_Mef2Da2_5d_peak_3315_lociStitched	chr15	41626619	41626910	1	292	204.3693	36.4914
1_Mef2Da2_5d_peak_6184_lociStitched	chr3	114995927	114996218	1	292	17.9256	20.5446
1_Mef2Da2_5d_peak_9138_lociStitched	chr9	67581938	67582229	1	292	192.4674	62.2449
1_Mef2Da2_5d_peak_9383_lociStitched	chr9	123845191	123845482	1	292	336.7452	52.7583
1_Mef2Da2_5d_peak_2239_lociStitched	chr12	97483389	97483680	1	292	83.3133	54.5043
1_Mef2Da2_5d_peak_690_lociStitched	chr1	179488021	179488311	1	291	229.593	31.842
1_Mef2Da2_5d_peak_6934_lociStitched	chr5	16076460	16076750	1	291	56.608	50.953
1_Mef2Da2_5d_peak_8492_lociStitched	chr8	44094872	44095162	1	291	236.002	35.206
1_Mef2Da2_5d_peak_8019_lociStitched	chr7	51477399	51477689	1	291	74.791	51.997
1_Mef2Da2_5d_peak_6662_lociStitched	chr4	106927460	106927749	1	290	105.5717	32.3969
1_Mef2Da2_5d_peak_5442_lociStitched	chr2	91429205	91429494	1	290	155.8577	60.0542
1_Mef2Da2_5d_peak_8343_lociStitched	chr7	139273514	139273803	1	290	291.312	3.7859
1_Mef2Da2_5d_peak_5130_lociStitched	chr2	13297768	13298057	1	290	270.0705	44.0436
1_Mef2Da2_5d_peak_7875_lociStitched	chr6	149246244	149246533	1	290	441.8521	41.5582
1_Mef2Da2_5d_peak_8094_lociStitched	chr7	78841468	78841757	1	290	78.6369	14.5367
1_Mef2Da2_5d_peak_3533_lociStitched	chr15	79735415	79735704	1	290	382.0002	50.7773
1_Mef2Da2_5d_peak_3229_lociStitched	chr15	26228745	26229034	1	290	342.8118	71.8743
1_Mef2Da2_5d_peak_5260_lociStitched	chr2	45748004	45748292	1	289	125.5968	66.0384
1_Mef2Da2_5d_peak_9079_lociStitched	chr9	58501068	58501356	1	289	398.7936	50.0544
1_Mef2Da2_5d_peak_7059_lociStitched	chr5	53061676	53061964	1	289	85.968	49.68
1_Mef2Da2_5d_peak_2671_lociStitched	chr13	83603815	83604103	1	289	258.5664	22.6368
1_Mef2Da2_5d_peak_569_lociStitched	chr1	155990448	155990736	1	289	278.64	15.8688
1_Mef2Da2_5d_peak_8995_lociStitched	chr9	44493120	44493408	1	289	214.848	25.5744
1_Mef2Da2_5d_peak_1644_lociStitched	chr11	76529791	76530078	1	288	245.5572	59.122
1_Mef2Da2_5d_peak_6746_lociStitched	chr4	124686334	124686621	1	288	255.8031	59.0933
1_Mef2Da2_5d_peak_2540_lociStitched	chr13	47111514	47111801	1	288	28.3269	42.1316
1_Mef2Da2_5d_peak_1337_lociStitched	chr10	121432382	121432669	1	288	378.9835	30.1924
1_Mef2Da2_5d_peak_5151_lociStitched	chr2	22736210	22736497	1	288	133.8855	53.7551
1_Mef2Da2_5d_peak_6570_lociStitched	chr4	83343297	83343584	1	288	349.7382	43.9684
1_Mef2Da2_5d_peak_3899_lociStitched	chr16	44238903	44239189	1	287	166.0516	75.361
1_Mef2Da2_5d_peak_8428_lociStitched	chr8	15731367	15731653	1	287	142.3708	82.797
1_Mef2Da2_5d_peak_4791_lociStitched	chr18	75484318	75484604	1	287	221.6786	33.9768
1_Mef2Da2_5d_peak_3267_lociStitched	chr15	32954107	32954393	1	287	50.5648	64.0926
1_Mef2Da2_5d_peak_6229_lociStitched	chr3	123115841	123116127	1	287	405.977	42.8714
1_Mef2Da2_5d_peak_3577_lociStitched	chr15	84253755	84254041	1	287	849.6774	80.9094
1_Mef2Da2_5d_peak_1027_lociStitched	chr10	58401961	58402247	1	287	168.7686	72.2436
1_Mef2Da2_5d_peak_1546_lociStitched	chr11	56862695	56862981	1	287	78.3926	62.7198
1_Mef2Da2_5d_peak_5498_lociStitched	chr2	108816578	108816864	1	287	72.5868	24.7962
1_Mef2Da2_5d_peak_7164_lociStitched	chr5	92368482	92368768	1	287	163.735	34.7776
1_Mef2Da2_5d_peak_3887_lociStitched	chr16	43383181	43383467	1	287	74.074	17.8178
1_Mef2Da2_5d_peak_2650_lociStitched	chr13	75498354	75498639	1	286	209.76	46.4835
1_Mef2Da2_5d_peak_1587_lociStitched	chr11	67164990	67165275	1	286	210.4725	42.978
1_Mef2Da2_5d_peak_6013_lociStitched	chr3	79161463	79161748	1	286	174.078	60.5625
1_Mef2Da2_5d_peak_1396_lociStitched	chr11	11939721	11940006	1	286	122.4075	34.9695
1_Mef2Da2_5d_peak_64_lociStitched	chr1	35975836	35976121	1	286	115.71	51.015
1_Mef2Da2_5d_peak_8792_lociStitched	chr8	118190940	118191225	1	286	145.8915	58.4535
1_Mef2Da2_5d_peak_4306_lociStitched	chr17	63591473	63591757	1	285	113.3444	51.6028
1_Mef2Da2_5d_peak_6489_lociStitched	chr4	54713331	54713615	1	285	336.6252	61.0316
1_Mef2Da2_5d_peak_3480_lociStitched	chr15	73556135	73556419	1	285	362.384	76.7084
1_Mef2Da2_5d_peak_8139_lociStitched	chr7	84566334	84566618	1	285	102.2684	27.406
1_Mef2Da2_5d_peak_2845_lociStitched	chr14	13039031	13039315	1	285	35.074	33.37
1_Mef2Da2_5d_peak_720_lociStitched	chr1	181927651	181927935	1	285	127.6296	56.8284
1_Mef2Da2_5d_peak_571_lociStitched	chr1	156615566	156615849	1	284	749.4406	43.0443
1_Mef2Da2_5d_peak_7648_lociStitched	chr6	91785060	91785343	1	284	424.0755	50.94
1_Mef2Da2_5d_peak_4392_lociStitched	chr17	81481818	81482101	1	284	206.6183	36.7617
1_Mef2Da2_5d_peak_5332_lociStitched	chr2	61232929	61233212	1	284	77.4005	68.4577
1_Mef2Da2_5d_peak_5781_lociStitched	chr2	168519650	168519933	1	284	85.6075	26.8284
1_Mef2Da2_5d_peak_1450_lociStitched	chr11	30750032	30750315	1	284	157.8857	30.4225
1_Mef2Da2_5d_peak_8670_lociStitched	chr8	86275704	86275987	1	284	140.5095	51.8739
1_Mef2Da2_5d_peak_3453_lociStitched	chr15	65585767	65586049	1	283	136.3752	61.3068
1_Mef2Da2_5d_peak_4839_lociStitched	chr19	4244904	4245186	1	283	191.055	38.7468
1_Mef2Da2_5d_peak_5670_lociStitched	chr2	144721842	144722124	1	283	45.3174	40.9746
1_Mef2Da2_5d_peak_5348_lociStitched	chr2	69077187	69077469	1	283	351.8232	50.4498
1_Mef2Da2_5d_peak_8672_lociStitched	chr8	86772921	86773203	1	283	227.997	92.1576
1_Mef2Da2_5d_peak_8076_lociStitched	chr7	73371529	73371811	1	283	133.1886	45.5712
1_Mef2Da2_5d_peak_1630_lociStitched	chr11	75013742	75014024	1	283	165.111	43.3434
1_Mef2Da2_5d_peak_3152_lociStitched	chr14	120299759	120300041	1	283	286.6812	43.7664
1_Mef2Da2_5d_peak_3135_lociStitched	chr14	101853688	101853970	1	283	101.661	27.6078
1_Mef2Da2_5d_peak_5511_lociStitched	chr2	112470954	112471236	1	283	153.69	23.3214
1_Mef2Da2_5d_peak_1671_lociStitched	chr11	83393129	83393411	1	283	295.4232	51.888
1_Mef2Da2_5d_peak_5414_lociStitched	chr2	79511083	79511365	1	283	303.2346	65.9034
1_Mef2Da2_5d_peak_1379_lociStitched	chr11	6766789	6767070	1	282	69.126	31.2191
1_Mef2Da2_5d_peak_6766_lociStitched	chr4	129927139	129927420	1	282	197.6554	32.7927
1_Mef2Da2_5d_peak_7296_lociStitched	chr5	123423853	123424134	1	282	235.759	37.6259
1_Mef2Da2_5d_peak_3116_lociStitched	chr14	79089539	79089820	1	282	382.1881	57.6612
1_Mef2Da2_5d_peak_1429_lociStitched	chr11	23482535	23482816	1	282	54.3735	39.3962
1_Mef2Da2_5d_peak_8774_lociStitched	chr8	111695505	111695786	1	282	137.7462	46.7022
1_Mef2Da2_5d_peak_3303_lociStitched	chr15	39770938	39771219	1	282	135.8073	67.4681
1_Mef2Da2_5d_peak_7389_lociStitched	chr5	148577249	148577530	1	282	196.5314	79.7759
1_Mef2Da2_5d_peak_1014_lociStitched	chr10	51945731	51946012	1	282	413.0981	58.4199
1_Mef2Da2_5d_peak_6377_lociStitched	chr4	15213216	15213497	1	282	266.8095	69.5756
1_Mef2Da2_5d_peak_2938_lociStitched	chr14	34761401	34761682	1	282	143.7034	56.3405
1_Mef2Da2_5d_peak_1025_lociStitched	chr10	58354632	58354913	1	282	534.6306	29.0273
1_Mef2Da2_5d_peak_5091_lociStitched	chr19	59519425	59519706	1	282	49.9337	32.1745
1_Mef2Da2_5d_peak_2421_lociStitched	chr13	31439958	31440239	1	282	125.6632	27.4818
1_Mef2Da2_5d_peak_9261_lociStitched	chr9	101235920	101236201	1	282	184.055	29.5331
1_Mef2Da2_5d_peak_5927_lociStitched	chr3	49693489	49693769	1	281	198.1	55.608
1_Mef2Da2_5d_peak_2221_lociStitched	chr12	89802038	89802318	1	281	59.22	50.568
1_Mef2Da2_5d_peak_5125_lociStitched	chr2	12699375	12699655	1	281	169.092	47.796
1_Mef2Da2_5d_peak_4029_lociStitched	chr17	3347005	3347285	1	281	57.428	32.928
1_Mef2Da2_5d_peak_4398_lociStitched	chr17	83221228	83221508	1	281	248.584	23.912
1_Mef2Da2_5d_peak_7854_lociStitched	chr6	146675260	146675540	1	281	366.436	86.968
1_Mef2Da2_5d_peak_7091_lociStitched	chr5	64446655	64446935	1	281	324.856	33.544
1_Mef2Da2_5d_peak_9358_lociStitched	chr9	121317123	121317403	1	281	330.54	49.504
1_Mef2Da2_5d_peak_7419_lociStitched	chr6	17494965	17495245	1	281	253.288	47.544
1_Mef2Da2_5d_peak_6138_lociStitched	chr3	101536515	101536795	1	281	204.428	25.592
1_Mef2Da2_5d_peak_9353_lociStitched	chr9	120027485	120027765	1	281	773.108	58.94
1_Mef2Da2_5d_peak_9214_lociStitched	chr9	85410618	85410897	1	280	118.5471	16.6284
1_Mef2Da2_5d_peak_6684_lociStitched	chr4	114705685	114705964	1	280	95.9202	51.3639
1_Mef2Da2_5d_peak_355_lociStitched	chr1	92703789	92704068	1	280	606.0438	55.8837
1_Mef2Da2_5d_peak_6095_lociStitched	chr3	96506761	96507040	1	280	422.6571	33.0057
1_Mef2Da2_5d_peak_2365_lociStitched	chr13	17421828	17422107	1	280	38.223	34.8192
1_Mef2Da2_5d_peak_375_lociStitched	chr1	118399880	118400159	1	280	220.1031	43.1334
1_Mef2Da2_5d_peak_6600_lociStitched	chr4	88974706	88974985	1	280	219.2382	26.8119
1_Mef2Da2_5d_peak_696_lociStitched	chr1	179709534	179709813	1	280	292.5594	39.1437
1_Mef2Da2_5d_peak_9127_lociStitched	chr9	66270097	66270376	1	280	133.6968	35.3772
1_Mef2Da2_5d_peak_5706_lociStitched	chr2	153255769	153256048	1	280	471.7332	24.552
1_Mef2Da2_5d_peak_2278_lociStitched	chr12	104041392	104041670	1	279	255.0372	54.5158
1_Mef2Da2_5d_peak_5326_lociStitched	chr2	60872398	60872676	1	279	404.629	51.986
1_Mef2Da2_5d_peak_2159_lociStitched	chr12	82122510	82122788	1	279	218.9806	35.862
1_Mef2Da2_5d_peak_6893_lociStitched	chr4	152246031	152246309	1	279	75.3936	22.2678
1_Mef2Da2_5d_peak_2315_lociStitched	chr13	3544982	3545260	1	279	183.5912	37.2242
1_Mef2Da2_5d_peak_9139_lociStitched	chr9	69442477	69442755	1	279	320.7842	54.3768
1_Mef2Da2_5d_peak_3190_lociStitched	chr15	11574403	11574681	1	279	143.726	83.6502
1_Mef2Da2_5d_peak_596_lociStitched	chr1	161635799	161636077	1	279	78.7296	46.2314
1_Mef2Da2_5d_peak_941_lociStitched	chr10	34512949	34513227	1	279	230.601	85.5962
1_Mef2Da2_5d_peak_5942_lociStitched	chr3	52158892	52159170	1	279	249.8108	62.7446
1_Mef2Da2_5d_peak_3377_lociStitched	chr15	57886778	57887055	1	278	250.8235	46.0374
1_Mef2Da2_5d_peak_4528_lociStitched	chr18	25052204	25052481	1	278	170.1057	74.8177
1_Mef2Da2_5d_peak_9124_lociStitched	chr9	66215493	66215770	1	278	325.3088	24.3483
1_Mef2Da2_5d_peak_1066_lociStitched	chr10	62795864	62796141	1	278	249.6601	45.5665
1_Mef2Da2_5d_peak_4989_lociStitched	chr19	37991870	37992147	1	278	104.5121	42.1317
1_Mef2Da2_5d_peak_2138_lociStitched	chr12	80084624	80084901	1	278	339.0757	17.8942
1_Mef2Da2_5d_peak_7530_lociStitched	chr6	54467447	54467723	1	277	267.3888	48.714
1_Mef2Da2_5d_peak_4898_lociStitched	chr19	17240710	17240986	1	277	98.0076	39.9924
1_Mef2Da2_5d_peak_8322_lociStitched	chr7	132356253	132356529	1	277	143.4096	17.0292
1_Mef2Da2_5d_peak_2958_lociStitched	chr14	47096242	47096518	1	277	268.8792	74.7132
1_Mef2Da2_5d_peak_2379_lociStitched	chr13	24505808	24506084	1	277	291.4008	46.7268
1_Mef2Da2_5d_peak_2512_lociStitched	chr13	45562006	45562282	1	277	128.8644	57.1044
1_Mef2Da2_5d_peak_7432_lociStitched	chr6	22330250	22330526	1	277	231.1224	45.4572
1_Mef2Da2_5d_peak_4961_lociStitched	chr19	32291999	32292275	1	277	307.9608	48.6864
1_Mef2Da2_5d_peak_5769_lociStitched	chr2	167267914	167268189	1	276	134.09	32.9725
1_Mef2Da2_5d_peak_9122_lociStitched	chr9	65542227	65542502	1	276	399.465	29.7825
1_Mef2Da2_5d_peak_6806_lociStitched	chr4	136713476	136713751	1	276	215.0225	36.465
1_Mef2Da2_5d_peak_47_lociStitched	chr1	33751406	33751680	1	275	165.8522	38.634
1_Mef2Da2_5d_peak_176_lociStitched	chr1	64226136	64226410	1	275	341.404	54.8274
1_Mef2Da2_5d_peak_522_lociStitched	chr1	144903143	144903417	1	275	74.9116	40.3602
1_Mef2Da2_5d_peak_9290_lociStitched	chr9	107597029	107597303	1	275	196.458	13.8644
1_Mef2Da2_5d_peak_7582_lociStitched	chr6	84022117	84022391	1	275	144.0418	59.8416
1_Mef2Da2_5d_peak_3523_lociStitched	chr15	78504136	78504410	1	275	371.2152	55.2932
1_Mef2Da2_5d_peak_9492_lociStitched	chrX	134425911	134426185	1	275	152.8098	19.3718
1_Mef2Da2_5d_peak_9015_lociStitched	chr9	49853278	49853552	1	275	73.8156	30.9346
